Time,Demand_Percentage(%),Prediction_Horizon(min),CAV_Penetration(%),Eco_Routing_with_Travel_Time(0/1),Vehicle_Fleet,Overall_Travel_Time_Avg(s),Overall_Fuel_Used(gallon),Overall_Electricity_Used(kWh),Overall_Fuel_Cost($),Overall_Electricity_Cost($),Total_Number_of_Vehicles,Travel_Time_ICE_Avg(s),Travel_Time_ICE_NONCAV_Avg(s),Travel_Time_BEV_Avg(s),Travel_Time_BEV_NONCAV_Avg(s),Travel_Time_PHEV_Avg(s),Travel_Time_PHEV_NONCAV_Avg(s),Travel_Time_HFCV_Avg(s),Travel_Time_HFCV_NONCAV_Avg(s),Fuel_Used_ICE_Avg(gallon),Fuel_Used_ICE_NONCAV_Avg(gallon),Fuel_Used_BEV_Avg(gallon),Fuel_Used_BEV_NONCAV_Avg(gallon),Fuel_Used_PHEV_Avg(gallon),Fuel_Used_PHEV_NONCAV_Avg(gallon),Fuel_Used_HFCV_Avg(gallon),Fuel_Used_HFCV_NONCAV_Avg(gallon),Electricity_Used_ICE_Avg(kWh),Electricity_Used_ICE_NONCAV_Avg(kWh),Electricity_Used_BEV_Avg(kWh),Electricity_Used_BEV_NONCAV_Avg(kWh),Electricity_Used_PHEV_Avg(kWh),Electricity_Used_PHEV_NONCAV_Avg(kWh),Electricity_Used_HFCV_Avg(kWh),Electricity_Used_HFCV_NONCAV_Avg(kWh),Vehicle_Count_ICE,Vehicle_Count_ICE_NONCAV,Vehicle_Count_BEV,Vehicle_Count_BEV_NONCAV,Vehicle_Count_PHEV,Vehicle_Count_PHEV_NONCAV,Vehicle_Count_HFCV,Vehicle_Count_HFCV_NONCAV,Overall_Fuel_Used(gallon)_After1hour,Overall_Electricity_Used(kWh)_After1hour,Overall_Fuel_Cost($)_After1hour,Overall_Electricity_Cost($)_After1hour,Total_Number_of_Vehicles_After1hour,Travel_Time_ICE_Avg(s)_After1hour,Travel_Time_ICE_NONCAV_Avg(s)_After1hour,Travel_Time_BEV_Avg(s)_After1hour,Travel_Time_BEV_NONCAV_Avg(s)_After1hour,Travel_Time_PHEV_Avg(s)_After1hour,Travel_Time_PHEV_NONCAV_Avg(s)_After1hour,Travel_Time_HFCV_Avg(s)_After1hour,Travel_Time_HFCV_NONCAV_Avg(s)_After1hour,Fuel_Used_ICE_Avg(gallon)_After1hour,Fuel_Used_ICE_NONCAV_Avg(gallon)_After1hour,Fuel_Used_BEV_Avg(gallon)_After1hour,Fuel_Used_BEV_NONCAV_Avg(gallon)_After1hour,Fuel_Used_PHEV_Avg(gallon)_After1hour,Fuel_Used_PHEV_NONCAV_Avg(gallon)_After1hour,Fuel_Used_HFCV_Avg(gallon)_After1hour,Fuel_Used_HFCV_NONCAV_Avg(gallon)_After1hour,Electricity_Used_ICE_Avg(kWh)_After1hour,Electricity_Used_ICE_NONCAV_Avg(kWh)_After1hour,Electricity_Used_BEV_Avg(kWh)_After1hour,Electricity_Used_BEV_NONCAV_Avg(kWh)_After1hour,Electricity_Used_PHEV_Avg(kWh)_After1hour,Electricity_Used_PHEV_NONCAV_Avg(kWh)_After1hour,Electricity_Used_HFCV_Avg(kWh)_After1hour,Electricity_Used_HFCV_NONCAV_Avg(kWh)_After1hour,Vehicle_Count_ICE_After1hour,Vehicle_Count_ICE_NONCAV_After1hour,Vehicle_Count_BEV_After1hour,Vehicle_Count_BEV_NONCAV_After1hour,Vehicle_Count_PHEV_After1hour,Vehicle_Count_PHEV_NONCAV_After1hour,Vehicle_Count_HFCV_After1hour,Vehicle_Count_HFCV_NONCAV_After1hour,number_of_vehicles_left_in_the_network
2.02E+13,100,5,50,0,2040,810.516,3005.87,30887.3,10520.5,7721.83,35356,772.549,722.658,949.063,736.089,994.588,719.591,1053.43,696.442,0.236128,0.223132,0,0,5.83E-06,6.34E-06,0,0,0,0,1.2725,1.38028,1.48303,1.61889,1.26132,1.49907,6526,6565,7935,8006,3048,2938,184,154,565.417,5784.7,1978.96,1446.18,8523,671.081,649.602,1063.26,683.244,1083.2,676.437,1168.83,683.394,0.188202,0.183158,0,0,2.32E-06,3.42E-06,0,0,0,0,0.917196,1.10602,1.10853,1.31465,1.00233,1.31783,1526,1519,2152,1766,859,616,52,33,143
2.02E+13,100,5,60,0,2040,863.302,3025.1,30113.1,10587.8,7528.27,35238,762.667,726.965,1068.78,726.412,1073.37,711.349,1082.15,798.462,0.233394,0.22325,0,0,3.75E-06,5.25E-06,0,0,0,0,1.25374,1.40717,1.44323,1.59063,1.18233,1.56796,7860,5333,9423,6254,3605,2371,234,158,597.992,6570.92,2092.97,1642.73,8936,709.134,748.71,1257.92,732.236,1232.88,701.076,1198.07,825.6,0.200319,0.20535,0,0,1.39E-06,2.89E-06,0,0,0,0,0.980944,1.23383,1.1179,1.38243,0.92911,1.29806,1753,1202,2898,1346,1131,501,70,35,435
2.02E+13,100,5,70,0,2040,929.034,3095.79,29441.9,10835.3,7360.47,35189,811.067,751.681,1120.91,739.793,1131.59,759.381,1142.61,597.577,0.239606,0.226588,0,0,3.56E-06,4.54E-06,0,0,0,0,1.23456,1.40282,1.40947,1.61614,1.18095,1.45129,9234,3898,11029,4736,4160,1776,252,104,671.29,6875.99,2349.52,1719,9444,751.046,760.838,1388.2,729.802,1384.53,784.012,1517.41,550.273,0.210463,0.209407,0,0,6.09E-07,2.71E-06,0,0,0,0,0.992527,1.23152,1.14935,1.47288,1.03744,1.45527,2312,882,3374,1067,1294,419,74,22,646
2.02E+13,100,5,80,0,2040,971.158,3094.14,29579.7,10829.5,7394.93,35256,816.515,769.657,1137.53,759.264,1154.76,753.191,1238.07,656.136,0.242476,0.231049,0,0,3.81E-06,4.37E-06,0,0,0,0,1.23101,1.40072,1.43381,1.65298,1.15369,1.25008,10324,2557,12710,3210,4872,1240,277,66,692.754,7347.28,2424.64,1836.82,9993,784.071,802.896,1380.16,798.177,1430.6,812.727,1599.74,470.357,0.215278,0.21911,0,0,1.59E-06,3.32E-06,0,0,0,0,0.991147,1.2519,1.15179,1.54351,1.02967,0.899541,2593,614,4039,778,1571,297,87,14,748
2.02E+13,100,5,90,0,2040,1127.62,3402.78,28614.4,11909.7,7153.59,35170,960.542,844.322,1269.65,885.361,1266.49,865.704,1375.13,677.889,0.265505,0.242347,0,0,3.63E-06,5.38E-06,0,0,0,0,1.21834,1.4266,1.39135,1.61985,1.14255,1.58937,11656,1271,14205,1563,5513,621,314,27,943.713,7705.84,3303,1926.46,11066,1018.58,965.469,1550.39,994.284,1581.39,881.983,1609.36,913.667,0.258307,0.246697,0,0,1.33E-06,4.23E-06,0,0,0,0,0.973994,1.34305,1.11487,1.4673,0.885984,1.87733,3344,324,4821,422,1861,181,110,3,1766
2.02E+13,100,5,100,0,2040,1174.28,3564.61,27522.1,12476.1,6880.52,35183,1008.83,0,1272.22,0,1269.47,0,1352.82,0,0.271484,0,0,0,3.62E-06,0,0,0,0,0,1.19899,0,1.38149,0,1.1381,0,13130,0,15652,0,6042,0,359,0,1018.56,7669.56,3564.97,1917.39,11934,1000.41,0,1478.91,0,1498.99,0,1650.47,0,0.248369,0,0,0,1.09E-06,0,0,0,0,0,0.937463,0,1.09361,0,0.921504,0,4101,0,5596,0,2104,0,133,0,2457
2.02E+13,100,10,0,0,2040,846.919,3118.35,30378.4,10914.2,7594.59,34846,0,852.397,0,840.627,0,845.77,0,941.361,0,0.239686,0,0,0,6.46E-06,0,0,0,0,0,1.33648,0,1.53703,0,1.36566,0,13010,0,15574,0,5907,0,355,738.001,5760.82,2583,1440.2,9104,0,861.125,0,858.34,0,863.784,0,829.826,0,0.211763,0,0,0,3.89E-06,0,0,0,0,0,0.965169,0,1.18029,0,0.987014,0,3485,0,3952,0,1558,0,109,85
2.02E+13,100,10,10,0,2040,724.047,2793.7,30277.4,9777.96,7569.35,34617,728.075,715.641,752.795,729.33,723.918,717.415,689.219,752.864,0.223558,0.218291,0,0,5.76E-06,7.33E-06,0,0,0,0,1.27693,1.34334,1.35148,1.52968,0.964436,1.47739,1321,11445,1533,14029,625,5315,32,317,537.407,5309.01,1880.92,1327.25,7593,670.295,719.968,733.44,750.242,745.172,737.034,606.667,842.75,0.183029,0.191004,0,0,3.04E-06,5.32E-06,0,0,0,0,0.948097,1.09438,0.966938,1.23248,0.708437,1.28755,322,2505,364,3108,128,1103,3,60,68
2.02E+13,100,10,20,0,2040,882.768,3151.97,31019.5,11031.9,7754.88,34983,819.437,862.131,982.331,880.31,987.558,871.152,1044.89,913.091,0.243733,0.244131,0,0,7.57E-06,6.56E-06,0,0,0,0,1.26327,1.37157,1.45724,1.57601,1.15868,1.47404,2570,10345,3175,12546,1206,4784,71,286,749.781,6154.85,2624.23,1538.71,8917,842.292,987.065,1219.23,1020.55,1289.28,1022.52,1262.81,996.026,0.220304,0.236867,0,0,6.04E-06,6.74E-06,0,0,0,0,0.858865,1.09019,1.09288,1.20893,0.558257,1.12914,624,2585,871,3222,331,1186,21,77,533
2.02E+13,100,10,30,0,2040,819.609,3070.36,30836.7,10746.2,7709.17,35149,758.518,807.764,901.231,808.577,943.724,788.542,839.784,768.726,0.234554,0.237023,0,0,5.91E-06,7.18E-06,0,0,0,0,1.2465,1.37909,1.42534,1.58113,1.10528,1.39597,3872,9122,4750,11032,1774,4249,116,234,619.073,5429.73,2166.75,1357.43,8518,670.641,880.814,1042.99,875.58,1031.8,841.187,892.5,725.493,0.181883,0.213717,0,0,2.50E-06,5.53E-06,0,0,0,0,0.818727,1.02326,0.960049,1.12949,0.684121,1.04129,875,2152,1234,2698,500,966,26,67,535
2.02E+13,100,10,40,0,2040,814.103,3095.11,30636.9,10832.9,7659.23,35181,779.418,796.291,894.41,778.327,921.064,779.521,982.854,781.472,0.237966,0.23731,0,0,4.56E-06,6.30E-06,0,0,0,0,1.24406,1.37455,1.45789,1.59611,1.26025,1.46855,5179,7849,6268,9489,2452,3601,144,199,645.745,5949.9,2260.11,1487.47,8769,748.644,809.435,1035,798.959,1043.19,784.955,1023.84,860.167,0.202811,0.207808,0,0,3.06E-06,5.08E-06,0,0,0,0,0.930788,1.0887,1.07382,1.20106,0.962558,1.13574,1232,1905,1678,2322,665,863,50,54,154
2.02E+13,100,10,50,0,2040,795.204,2981.35,30842.9,10434.7,7710.72,35329,754.347,714.779,925.327,729.583,969.418,707.338,1004.41,651.922,0.233798,0.222107,0,0,4.95E-06,5.83E-06,0,0,0,0,1.27001,1.38118,1.4839,1.61289,1.26275,1.52491,6515,6565,7923,8006,3044,2938,184,154,565.567,5641.59,1979.48,1410.4,8298,658.202,661.935,1044.88,689.003,1056.62,669.551,1229.57,633.897,0.18753,0.189737,0,0,1.81E-06,3.93E-06,0,0,0,0,0.926936,1.11971,1.13051,1.26376,1.11409,1.5019,1481,1517,2076,1715,826,608,46,29,124
2.02E+13,100,10,60,0,2040,852.948,3073.49,30069.4,10757.2,7517.36,35162,778.422,745.344,1011.77,737.197,1026.16,743.851,975.34,753.93,0.23797,0.228126,0,0,4.50E-06,5.06E-06,0,0,0,0,1.2566,1.39612,1.44769,1.59473,1.1984,1.53764,7825,5310,9428,6233,3603,2371,235,157,608.64,6090.86,2130.24,1522.71,8751,713.539,797.451,1156.68,727.497,1145.66,789.738,1008.73,725.469,0.200125,0.215278,0,0,2.47E-06,2.18E-06,0,0,0,0,0.938287,1.14125,1.10031,1.31596,0.879581,1.13656,1787,1166,2736,1369,1074,520,67,32,374
2.02E+13,100,10,70,0,2040,911.188,3108.65,29576.8,10880.3,7394.19,35235,809.128,742.305,1083.96,741.021,1096.18,753.102,1085.21,618.577,0.240741,0.225161,0,0,3.81E-06,6.26E-06,0,0,0,0,1.24246,1.40898,1.41504,1.59701,1.22388,1.46409,9267,3898,11036,4736,4166,1776,252,104,652.234,6869.35,2282.82,1717.34,9453,711.546,741.324,1298.99,718.861,1305.4,755.927,1391.82,572.409,0.202166,0.205224,0,0,1.39E-06,4.91E-06,0,0,0,0,0.997603,1.21142,1.17063,1.3985,1.10506,1.49849,2340,873,3350,1096,1274,426,72,22,555
2.02E+13,100,10,80,0,2040,986.787,3113.09,29576.1,10895.8,7394.02,35181,831.87,787.936,1141.72,812.297,1165.06,792.899,1292.71,702.848,0.245557,0.231889,0,0,3.19E-06,4.05E-06,0,0,0,0,1.23055,1.40994,1.43491,1.64358,1.14242,1.24063,10261,2559,12698,3215,4863,1242,277,66,720.144,7445.6,2520.51,1861.4,10000,865.955,836.462,1351.99,876.033,1403.71,855.122,1719.55,724.846,0.231116,0.220819,0,0,1.71E-06,3.51E-06,0,0,0,0,0.99123,1.24517,1.1807,1.45444,0.939767,1.11961,2514,630,4038,817,1589,311,88,13,733
2.02E+13,100,10,90,0,2040,1140,3435.8,28512.5,12025.3,7128.11,35105,974.258,898.206,1278.12,932.274,1271.59,852.445,1338.69,803.259,0.268056,0.252096,0,0,3.73E-06,5.60E-06,0,0,0,0,1.21365,1.46317,1.37872,1.65545,1.12504,1.59211,11623,1270,14185,1564,5502,620,314,27,942.599,7678.19,3299.1,1919.55,11111,1014.06,1008.83,1542.79,1024.44,1583.47,827.657,1664.59,1363.75,0.260413,0.256188,0,0,1.31E-06,3.21E-06,0,0,0,0,0.955574,1.42198,1.08177,1.5029,0.830744,1.49666,3293,332,4896,434,1869,178,105,4,1865
2.02E+13,100,10,100,0,2040,1170.62,3551.64,27367.4,12430.8,6841.86,35133,1000.23,0,1274.2,0,1264.87,0,1311.55,0,0.270579,0,0,0,3.37E-06,0,0,0,0,0,1.19497,0,1.37689,0,1.12014,0,13126,0,15619,0,6028,0,360,0,983.697,7548.48,3442.94,1887.12,11832,1009.94,0,1492.58,0,1497.29,0,1547.02,0,0.247159,0,0,0,1.27E-06,0,0,0,0,0,0.923782,0,1.07066,0,0.811804,0,3980,0,5606,0,2111,0,135,0,2680
2.02E+13,100,15,0,0,2040,846.919,3118.35,30378.4,10914.2,7594.59,34846,0,852.397,0,840.627,0,845.77,0,941.361,0,0.239686,0,0,0,6.46E-06,0,0,0,0,0,1.33648,0,1.53703,0,1.36566,0,13010,0,15574,0,5907,0,355,738.001,5760.82,2583,1440.2,9104,0,861.125,0,858.34,0,863.784,0,829.826,0,0.211763,0,0,0,3.89E-06,0,0,0,0,0,0.965169,0,1.18029,0,0.987014,0,3485,0,3952,0,1558,0,109,85
2.02E+13,100,15,10,0,2040,768.24,2922.79,30344.5,10229.8,7586.14,34620,760.506,770.864,804.071,763.961,774.642,764.911,781.531,763.097,0.228032,0.228275,0,0,6.70E-06,8.21E-06,0,0,0,0,1.27759,1.34468,1.3537,1.54752,0.964255,1.47703,1319,11486,1531,13999,623,5312,32,318,640.79,5405.14,2242.76,1351.28,8058,814.069,825.846,850.187,824.068,822.345,829.142,839,771.662,0.204458,0.210292,0,0,2.80E-06,7.30E-06,0,0,0,0,0.940378,1.04558,0.877766,1.24026,0.808779,1.12057,321,2735,375,3207,142,1207,6,65,163
2.02E+13,100,15,20,0,2040,880.688,3147.2,30596.2,11015.2,7649.06,34970,797.085,863.6,992.413,869.023,966.289,893.565,945.549,927.395,0.238358,0.244181,0,0,5.53E-06,6.54E-06,0,0,0,0,1.26131,1.35152,1.45166,1.55791,1.1656,1.44723,2573,10377,3179,12492,1208,4784,71,286,746.068,5849.77,2611.24,1462.44,9035,797.774,959.421,1227.49,988.579,1211.24,1086.69,947.5,1136.13,0.210356,0.228465,0,0,4.96E-06,4.85E-06,0,0,0,0,0.845061,1.01494,1.03485,1.17457,0.61613,1.10895,624,2691,900,3188,336,1197,20,79,327
2.02E+13,100,15,30,0,2040,828.31,3077.75,30656.4,10772.1,7664.11,35119,758.052,827.78,887.7,821.934,926.464,803.719,827.095,806.93,0.231478,0.23901,0,0,4.95E-06,6.95E-06,0,0,0,0,1.2496,1.37078,1.42126,1.5726,1.11003,1.36361,3874,9125,4751,11023,1774,4226,116,230,664.632,5470.09,2326.21,1367.52,8627,710.419,969.165,988.604,933.133,979.957,945.074,843.88,916.125,0.187491,0.2253,0,0,2.89E-06,5.30E-06,0,0,0,0,0.853646,1.00334,0.984111,1.14133,0.680606,1.00295,906,2196,1251,2721,509,955,25,64,598
2.02E+13,100,15,40,0,2040,822.923,3073.48,30601.9,10757.2,7650.47,35160,758.836,796.511,927.429,784.947,954.458,793.743,1041.31,803.261,0.233411,0.237886,0,0,6.05E-06,6.61E-06,0,0,0,0,1.23861,1.37727,1.46229,1.59045,1.25718,1.45245,5168,7849,6263,9489,2447,3601,144,199,613.879,5808.39,2148.58,1452.1,8697,689.709,789.249,1126.97,800.122,1125.28,829.192,1253.85,881.635,0.187677,0.203945,0,0,2.02E-06,4.34E-06,0,0,0,0,0.894892,1.09769,1.05006,1.15741,0.988386,0.996605,1191,1914,1669,2308,665,850,48,52,170
2.02E+13,100,15,50,0,2040,801.255,2974.94,30790.6,10412.3,7697.65,35335,751.324,720.967,940.917,725.685,982.963,724.52,1063.57,634.753,0.232524,0.222323,0,0,4.67E-06,6.74E-06,0,0,0,0,1.26963,1.37351,1.48496,1.61607,1.26846,1.48249,6517,6565,7926,8006,3044,2938,185,154,562.715,5777.31,1969.5,1444.33,8419,637.836,669.552,1066.53,676.215,1117.67,685.475,1362.86,634.517,0.184823,0.190114,0,0,1.26E-06,3.63E-06,0,0,0,0,0.932544,1.10598,1.14923,1.26948,1.1858,1.37335,1478,1523,2120,1742,836,642,49,29,106
2.02E+13,100,15,60,0,2040,847.975,3025.03,30071.6,10587.6,7517.9,35173,746.848,747.048,1010.09,728.839,1053.94,753.494,1021.66,752.095,0.232111,0.227387,0,0,4.63E-06,5.42E-06,0,0,0,0,1.25766,1.39361,1.44913,1.59471,1.20258,1.50656,7814,5327,9424,6246,3603,2366,235,158,600.308,6263.37,2101.08,1565.84,8751,719.827,762.932,1170.16,711.437,1195.55,792.63,1199.52,736.529,0.203034,0.207554,0,0,1.53E-06,3.09E-06,0,0,0,0,0.960506,1.17239,1.10489,1.3672,0.997821,1.13376,1686,1243,2725,1386,1090,521,66,34,382
2.02E+13,100,15,70,0,2040,925.788,3083.18,29489.3,10791.1,7372.33,35198,795.986,754.604,1119.98,753.966,1115.98,766.805,1151.58,627.981,0.237836,0.227792,0,0,3.53E-06,5.03E-06,0,0,0,0,1.23865,1.40307,1.41554,1.58551,1.22185,1.4835,9230,3898,11038,4736,4163,1776,253,104,642.235,6956.62,2247.82,1739.16,9437,726.224,806.124,1380.67,736.917,1383.15,761.77,1499.88,730.864,0.20225,0.217334,0,0,1.65E-06,2.87E-06,0,0,0,0,0.998345,1.18848,1.1926,1.37465,1.08718,1.67415,2247,864,3420,1108,1270,431,75,22,588
2.02E+13,100,15,80,0,2040,965.637,3090.51,29500.3,10816.8,7375.08,35185,819.21,761.753,1118.79,762.72,1155.01,762.628,1250.25,661.53,0.243528,0.229663,0,0,3.85E-06,4.10E-06,0,0,0,0,1.22912,1.40737,1.42637,1.649,1.15646,1.25104,10280,2556,12703,3198,4869,1236,277,66,693.037,7170.24,2425.63,1792.56,9787,853.717,831.463,1314.2,826.409,1361.01,835.698,1492.68,734.556,0.229551,0.224466,0,0,1.05E-06,3.46E-06,0,0,0,0,0.968525,1.27325,1.1368,1.40873,1.03529,0.905423,2449,583,4019,743,1607,285,92,9,735
2.02E+13,100,15,90,0,2040,1132.33,3421.91,28874.8,11976.7,7218.69,35273,957.361,891.14,1276.14,937.979,1257.86,911.066,1295.02,643.037,0.266026,0.252844,0,0,3.90E-06,5.33E-06,0,0,0,0,1.22235,1.44351,1.39806,1.63536,1.14358,1.5417,11654,1272,14280,1565,5538,620,317,27,904.933,8081.75,3167.26,2020.44,11374,906.15,958.842,1511.42,1019.48,1512.74,969.408,1645.05,455.75,0.242213,0.25431,0,0,1.58E-06,3.78E-06,0,0,0,0,0.985292,1.36333,1.13018,1.56352,0.863524,1.22586,3377,342,4997,445,1927,179,103,4,1460
2.02E+13,100,15,100,0,2040,1141.77,3451.85,27880.8,12081.5,6970.2,35301,947.806,0,1257.39,0,1252.05,0,1312.4,0,0.262636,0,0,0,4.03E-06,0,0,0,0,0,1.21031,0,1.38845,0,1.16269,0,13143,0,15736,0,6062,0,360,0,907.873,7981.8,3177.56,1995.45,11763,903.223,0,1418.74,0,1431.8,0,1556.88,0,0.239354,0,0,0,1.41E-06,0,0,0,0,0,0.9655,0,1.09993,0,0.957402,0,3793,0,5698,0,2141,0,131,0,2090
2.02E+13,100,20,0,0,2040,846.919,3118.35,30378.4,10914.2,7594.59,34846,0,852.397,0,840.627,0,845.77,0,941.361,0,0.239686,0,0,0,6.46E-06,0,0,0,0,0,1.33648,0,1.53703,0,1.36566,0,13010,0,15574,0,5907,0,355,738.001,5760.82,2583,1440.2,9104,0,861.125,0,858.34,0,863.784,0,829.826,0,0.211763,0,0,0,3.89E-06,0,0,0,0,0,0.965169,0,1.18029,0,0.987014,0,3485,0,3952,0,1558,0,109,85
2.02E+13,100,20,10,0,2040,779.891,2912.29,30841.9,10193,7710.46,34598,738.727,779.565,782.105,785.734,758.74,776.785,728.781,791.626,0.225031,0.230049,0,0,5.82E-06,7.96E-06,0,0,0,0,1.28186,1.36265,1.36235,1.56603,0.971734,1.48171,1318,11370,1530,14074,623,5333,32,318,629.72,5842.07,2204.02,1460.52,8143,719.248,859.311,788.061,881.665,801.022,874.234,598.2,905.394,0.188879,0.215212,0,0,3.94E-06,8.51E-06,0,0,0,0,0.904989,1.09925,0.922699,1.29254,0.604172,1.2732,327,2639,377,3352,137,1240,5,66,74
2.02E+13,100,20,20,0,2040,869.798,3118.17,30792.1,10913.6,7698.03,34988,784.054,857.863,934.32,871.576,929.381,874.866,944.465,922.822,0.235627,0.24288,0,0,7.32E-06,6.33E-06,0,0,0,0,1.26112,1.35717,1.45562,1.56651,1.18274,1.47095,2573,10342,3178,12546,1208,4784,71,286,734.052,5911.57,2569.18,1477.89,8771,764.033,1017.51,1057.84,1015.01,1118.38,1061.63,908,1092.89,0.204084,0.240397,0,0,9.09E-06,4.52E-06,0,0,0,0,0.88667,1.0406,1.10589,1.18929,0.676705,1.1252,606,2539,886,3151,331,1162,20,76,510
2.02E+13,100,20,30,0,2040,805.863,3034.14,30609.9,10619.5,7652.48,35141,745.747,792.936,902.799,791.828,924.878,770.4,824.233,730.47,0.230145,0.234231,0,0,5.49E-06,7.69E-06,0,0,0,0,1.24965,1.36263,1.41912,1.5791,1.12146,1.41915,3872,9149,4750,10997,1774,4249,116,234,609.116,5167.53,2131.91,1291.88,8338,718.185,837.434,1046.65,881.258,1052.01,835.819,852.423,700.397,0.190155,0.206881,0,0,2.12E-06,5.11E-06,0,0,0,0,0.832944,0.966878,0.986566,1.15715,0.688506,1.08372,838,2174,1251,2577,485,924,26,63,536
2.02E+13,100,20,40,0,2040,783.347,3024.28,30606.7,10585,7651.69,35175,736.157,768.342,857.893,756.219,874.092,759.844,938.833,744.116,0.229189,0.234165,0,0,5.62E-06,6.24E-06,0,0,0,0,1.24461,1.37079,1.46117,1.59687,1.26944,1.43926,5176,7849,6267,9489,2450,3601,144,199,568.581,5445.09,1990.04,1361.27,8283,640.553,751.334,906.414,729.947,905.28,778.488,895.6,769.98,0.177836,0.201325,0,0,3.40E-06,6.32E-06,0,0,0,0,0.899659,1.04403,1.04194,1.19125,0.996362,1.07719,1130,1826,1603,2201,629,795,50,49,183
2.02E+13,100,20,50,0,2040,794.418,2964.62,30814.8,10376.2,7703.71,35330,748.745,709.369,936.054,717.317,983.74,709.737,1022.38,681.649,0.231949,0.221181,0,0,4.69E-06,6.16E-06,0,0,0,0,1.26938,1.37571,1.48485,1.6218,1.26827,1.50821,6521,6565,7920,8006,3042,2938,184,154,562.578,5664.07,1969.02,1416.02,8388,638.691,660.281,1060.91,666.674,1102.32,694.609,1333.2,812.1,0.183436,0.187641,0,0,2.32E-06,3.73E-06,0,0,0,0,0.920845,1.09967,1.11445,1.31552,1.123,1.40401,1511,1521,2115,1717,847,601,46,30,128
2.02E+13,100,20,60,0,2040,851.776,3016.18,29993,10556.6,7498.25,35179,747.758,740.119,1030.29,729.139,1051.46,742.679,1010.39,798.363,0.231722,0.225589,0,0,4.24E-06,5.38E-06,0,0,0,0,1.25624,1.38597,1.44925,1.59,1.2003,1.56079,7838,5319,9426,6237,3607,2361,234,157,577.765,6322.83,2022.18,1580.71,8753,701.084,758.305,1171.78,732.209,1190.36,747.69,1071.15,919.312,0.198831,0.205804,0,0,8.08E-07,2.28E-06,0,0,0,0,0.958704,1.20108,1.10775,1.29652,0.975154,1.33678,1672,1192,2828,1354,1103,507,65,32,374
2.02E+13,100,20,70,0,2040,931.74,3107.13,29607.4,10874.9,7401.85,35131,817.855,761.368,1108.31,769.902,1114.45,783.184,1126.33,708.183,0.241547,0.229083,0,0,4.44E-06,5.55E-06,0,0,0,0,1.23704,1.42398,1.41343,1.61827,1.20149,1.4666,9175,3889,11041,4731,4164,1773,254,104,646.126,7037.77,2261.44,1759.44,9422,750.878,743.283,1357.29,757.932,1362.19,810.071,1469.5,701.208,0.211943,0.204575,0,0,9.95E-07,3.06E-06,0,0,0,0,0.992099,1.28078,1.16006,1.44467,1.06075,1.33997,2176,904,3409,1099,1299,435,76,24,633
2.02E+13,100,20,80,0,2040,957.572,3090.67,29533.5,10817.3,7383.38,35186,815.221,776.689,1110.12,755.301,1129.48,745.552,1237.97,733.455,0.242876,0.231346,0,0,3.95E-06,4.16E-06,0,0,0,0,1.23258,1.39812,1.43547,1.63644,1.16832,1.2499,10281,2566,12694,3200,4869,1233,277,66,701.98,7170.43,2456.93,1792.61,9865,808.476,770.297,1317.11,737.908,1341.22,799.895,1556.11,808.143,0.225257,0.212645,0,0,1.51E-06,2.36E-06,0,0,0,0,0.977913,1.23448,1.14553,1.45111,1.0038,1.24131,2515,637,3970,783,1569,287,90,14,734
2.02E+13,100,20,90,0,2040,1113.72,3383.55,28881.8,11842.4,7220.46,35275,949.834,861.805,1251.9,891.938,1235.29,894.519,1353.18,651.222,0.26401,0.24593,0,0,3.39E-06,5.36E-06,0,0,0,0,1.22471,1.42871,1.3922,1.62793,1.13883,1.57549,11631,1272,14287,1574,5546,621,317,27,890.389,8049.62,3116.36,2012.4,11083,936.705,830.209,1496.66,917.456,1506.39,903.77,1646.11,671,0.249598,0.225481,0,0,1.02E-06,5.40E-06,0,0,0,0,1.00755,1.34766,1.15344,1.55943,0.903314,1.78875,3252,349,4882,436,1875,178,108,3,1477
2.02E+13,100,20,100,0,2040,1172.82,3522.07,27144.6,12327.2,6786.14,35094,993.752,0,1282.82,0,1269.54,0,1335.34,0,0.267979,0,0,0,3.71E-06,0,0,0,0,0,1.18802,0,1.37043,0,1.10013,0,13143,0,15575,0,6018,0,358,0,970.235,7310.91,3395.82,1827.73,11644,1047.04,0,1527.76,0,1541.04,0,1648.05,0,0.250383,0,0,0,9.20E-07,0,0,0,0,0,0.905716,0,1.04343,0,0.81456,0,3875,0,5562,0,2078,0,129,0,2834
2.02E+13,100,5,0,1,2040,846.919,3118.35,30378.4,10914.2,7594.59,34846,0,852.397,0,840.627,0,845.77,0,941.361,0,0.239686,0,0,0,6.46E-06,0,0,0,0,0,1.33648,0,1.53703,0,1.36566,0,13010,0,15574,0,5907,0,355,738.001,5760.82,2583,1440.2,9104,0,861.125,0,858.34,0,863.784,0,829.826,0,0.211763,0,0,0,3.89E-06,0,0,0,0,0,0.965169,0,1.18029,0,0.987014,0,3485,0,3952,0,1558,0,109,85
