Time,Demand_Percentage(%),Prediction_Horizon(min),CAV_Penetration(%),Eco_Routing_with_Travel_Time(0/1),Vehicle_Fleet,Overall_Travel_Time_Avg(s),Overall_Fuel_Used(gallon),Overall_Electricity_Used(kWh),Overall_Fuel_Cost($),Overall_Electricity_Cost($),Total_Number_of_Vehicles,Travel_Time_ICE_Avg(s),Travel_Time_ICE_NONCAV_Avg(s),Travel_Time_BEV_Avg(s),Travel_Time_BEV_NONCAV_Avg(s),Travel_Time_PHEV_Avg(s),Travel_Time_PHEV_NONCAV_Avg(s),Travel_Time_HFCV_Avg(s),Travel_Time_HFCV_NONCAV_Avg(s),Fuel_Used_ICE_Avg(gallon),Fuel_Used_ICE_NONCAV_Avg(gallon),Fuel_Used_BEV_Avg(gallon),Fuel_Used_BEV_NONCAV_Avg(gallon),Fuel_Used_PHEV_Avg(gallon),Fuel_Used_PHEV_NONCAV_Avg(gallon),Fuel_Used_HFCV_Avg(gallon),Fuel_Used_HFCV_NONCAV_Avg(gallon),Electricity_Used_ICE_Avg(kWh),Electricity_Used_ICE_NONCAV_Avg(kWh),Electricity_Used_BEV_Avg(kWh),Electricity_Used_BEV_NONCAV_Avg(kWh),Electricity_Used_PHEV_Avg(kWh),Electricity_Used_PHEV_NONCAV_Avg(kWh),Electricity_Used_HFCV_Avg(kWh),Electricity_Used_HFCV_NONCAV_Avg(kWh),Vehicle_Count_ICE,Vehicle_Count_ICE_NONCAV,Vehicle_Count_BEV,Vehicle_Count_BEV_NONCAV,Vehicle_Count_PHEV,Vehicle_Count_PHEV_NONCAV,Vehicle_Count_HFCV,Vehicle_Count_HFCV_NONCAV,Overall_Fuel_Used(gallon)_After1hour,Overall_Electricity_Used(kWh)_After1hour,Overall_Fuel_Cost($)_After1hour,Overall_Electricity_Cost($)_After1hour,Total_Number_of_Vehicles_After1hour,Travel_Time_ICE_Avg(s)_After1hour,Travel_Time_ICE_NONCAV_Avg(s)_After1hour,Travel_Time_BEV_Avg(s)_After1hour,Travel_Time_BEV_NONCAV_Avg(s)_After1hour,Travel_Time_PHEV_Avg(s)_After1hour,Travel_Time_PHEV_NONCAV_Avg(s)_After1hour,Travel_Time_HFCV_Avg(s)_After1hour,Travel_Time_HFCV_NONCAV_Avg(s)_After1hour,Fuel_Used_ICE_Avg(gallon)_After1hour,Fuel_Used_ICE_NONCAV_Avg(gallon)_After1hour,Fuel_Used_BEV_Avg(gallon)_After1hour,Fuel_Used_BEV_NONCAV_Avg(gallon)_After1hour,Fuel_Used_PHEV_Avg(gallon)_After1hour,Fuel_Used_PHEV_NONCAV_Avg(gallon)_After1hour,Fuel_Used_HFCV_Avg(gallon)_After1hour,Fuel_Used_HFCV_NONCAV_Avg(gallon)_After1hour,Electricity_Used_ICE_Avg(kWh)_After1hour,Electricity_Used_ICE_NONCAV_Avg(kWh)_After1hour,Electricity_Used_BEV_Avg(kWh)_After1hour,Electricity_Used_BEV_NONCAV_Avg(kWh)_After1hour,Electricity_Used_PHEV_Avg(kWh)_After1hour,Electricity_Used_PHEV_NONCAV_Avg(kWh)_After1hour,Electricity_Used_HFCV_Avg(kWh)_After1hour,Electricity_Used_HFCV_NONCAV_Avg(kWh)_After1hour,Vehicle_Count_ICE_After1hour,Vehicle_Count_ICE_NONCAV_After1hour,Vehicle_Count_BEV_After1hour,Vehicle_Count_BEV_NONCAV_After1hour,Vehicle_Count_PHEV_After1hour,Vehicle_Count_PHEV_NONCAV_After1hour,Vehicle_Count_HFCV_After1hour,Vehicle_Count_HFCV_NONCAV_After1hour,number_of_vehicles_left_in_the_network
20230805233620,150,20,30,0,ICE,1587.91,18748.2,0,65618.7,0,52854,1524.53,1615.01,0,0,0,0,0,0,0.347331,0.357874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15830,37024,0,0,0,0,0,0,8468.8,0,29640.8,0,24682,1575.08,1733.09,0,0,0,0,0,0,0.328329,0.349249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7235,17447,0,0,0,0,0,0,6614
20230805234518,150,20,40,0,ICE,1526.58,18516.9,0,64809.3,0,52920,1506.16,1540.27,0,0,0,0,0,0,0.350084,0.349784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21231,31689,0,0,0,0,0,0,8238.66,0,28835.3,0,24230,1536.85,1679.93,0,0,0,0,0,0,0.334165,0.343971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9765,14465,0,0,0,0,0,0,5457
20230806000113,150,20,50,0,ICE,1631.49,19220.5,0,67271.6,0,52714,1624.54,1638.45,0,0,0,0,0,0,0.365213,0.364021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26377,26337,0,0,0,0,0,0,8978.74,0,31425.6,0,24579,1737.3,1840.79,0,0,0,0,0,0,0.359042,0.371632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12359,12220,0,0,0,0,0,0,7493
20230806001021,150,20,60,0,ICE,1680.15,19712.7,0,68994.5,0,52591,1679.56,1681.04,0,0,0,0,0,0,0.376278,0.372643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31647,20944,0,0,0,0,0,0,9232,0,32312,0,24779,1807.67,1909.61,0,0,0,0,0,0,0.36816,0.379136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14814,9965,0,0,0,0,0,0,6606
20230806001918,150,20,70,0,ICE,1609.88,19118.1,0,66913.2,0,52464,1624.11,1576.73,0,0,0,0,0,0,0.367732,0.356646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36713,15751,0,0,0,0,0,0,8745.79,0,30610.3,0,24580,1711.52,1758.25,0,0,0,0,0,0,0.354172,0.359609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17178,7402,0,0,0,0,0,0,7205
20230806002816,150,20,80,0,ICE,1612.16,19063,0,66720.4,0,52408,1616.83,1593.74,0,0,0,0,0,0,0.364896,0.359194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41802,10606,0,0,0,0,0,0,8708.53,0,30479.9,0,25052,1661.02,1729.41,0,0,0,0,0,0,0.34529,0.356772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19973,5079,0,0,0,0,0,0,7073
20230806003718,150,20,90,0,ICE,1614.27,18919.3,0,66217.5,0,52135,1618.66,1575.08,0,0,0,0,0,0,0.363701,0.355643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46891,5244,0,0,0,0,0,0,8650.9,0,30278.1,0,25470,1626.42,1667.84,0,0,0,0,0,0,0.33899,0.345629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22937,2533,0,0,0,0,0,0,7295
20230806004626,150,20,100,0,ICE,1629.87,19347.3,0,67715.7,0,52738,1629.87,0,0,0,0,0,0,0,0.366858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52738,0,0,0,0,0,0,0,8866.48,0,31032.7,0,25837,1616.92,0,0,0,0,0,0,0,0.34317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25837,0,0,0,0,0,0,0,7854
20230806005356,150,5,0,1,ICE,1486.68,16244.8,0,56856.7,0,48245,0,1486.68,0,0,0,0,0,0,0,0.336714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48245,0,0,0,0,0,0,6345.1,0,22207.9,0,20117,0,1513.34,0,0,0,0,0,0,0,0.31541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20117,0,0,0,0,0,0,5190
20230806010243,150,5,10,1,ICE,1570.13,18839.7,0,65939.1,0,53295,1425.97,1586.11,0,0,0,0,0,0,0.33707,0.35532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5317,47978,0,0,0,0,0,0,8617.78,0,30162.2,0,25392,1481.25,1620.77,0,0,0,0,0,0,0.326741,0.340694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2373,23019,0,0,0,0,0,0,7541
20230806011044,150,5,20,1,ICE,1420.4,17647.5,0,61766.4,0,52716,1376.67,1431.37,0,0,0,0,0,0,0.336787,0.334259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10575,42141,0,0,0,0,0,0,7933.5,0,27767.2,0,23025,1465.83,1637.6,0,0,0,0,0,0,0.334465,0.347056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4564,18461,0,0,0,0,0,0,5096
20230806011954,150,5,30,1,ICE,1678.87,19620.9,0,68673.3,0,53193,1678.44,1679.05,0,0,0,0,0,0,0.374485,0.366475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15861,37332,0,0,0,0,0,0,9269.67,0,32443.9,0,25684,1735.97,1835.45,0,0,0,0,0,0,0.354769,0.363526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7666,18018,0,0,0,0,0,0,7582
20230806012859,150,5,40,1,ICE,1585.22,19316,0,67605.9,0,53380,1601.31,1574.4,0,0,0,0,0,0,0.370419,0.356105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21453,31927,0,0,0,0,0,0,9039.65,0,31638.8,0,25504,1585.13,1724.45,0,0,0,0,0,0,0.348255,0.358692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10389,15115,0,0,0,0,0,0,7014
20230806013807,150,5,50,1,ICE,1619.89,19417,0,67959.4,0,52990,1629.52,1610.31,0,0,0,0,0,0,0.372389,0.360491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26436,26554,0,0,0,0,0,0,9105.73,0,31870.1,0,25243,1654.27,1782.97,0,0,0,0,0,0,0.354711,0.366846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12737,12506,0,0,0,0,0,0,7370
20230806014740,150,5,60,1,ICE,1695.66,19968.3,0,69889,0,52776,1737.95,1631.5,0,0,0,0,0,0,0.388107,0.363568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31811,20965,0,0,0,0,0,0,9510.3,0,33286,0,25203,1876.37,1869.66,0,0,0,0,0,0,0.380227,0.372907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15290,9913,0,0,0,0,0,0,8377
20230806015729,150,5,70,1,ICE,1729.89,20094.5,0,70330.6,0,52537,1755.32,1670.79,0,0,0,0,0,0,0.388565,0.368345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36732,15805,0,0,0,0,0,0,9761.43,0,34165,0,26578,1778.08,1831.49,0,0,0,0,0,0,0.365487,0.371507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18686,7892,0,0,0,0,0,0,8789
20230806020657,150,5,80,1,ICE,1682.48,19529,0,68351.4,0,52246,1684.16,1675.91,0,0,0,0,0,0,0.375368,0.367616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41605,10641,0,0,0,0,0,0,9167.76,0,32087.1,0,25970,1672.25,1864.76,0,0,0,0,0,0,0.347787,0.373965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20785,5185,0,0,0,0,0,0,8445
20230806021644,150,5,90,1,ICE,1745.71,20044,0,70154.1,0,52300,1755.02,1662.28,0,0,0,0,0,0,0.385616,0.362066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47047,5253,0,0,0,0,0,0,9698.68,0,33945.4,0,26711,1770.47,1840.22,0,0,0,0,0,0,0.36284,0.365519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24151,2560,0,0,0,0,0,0,9077
20230806022711,150,5,100,1,ICE,1831.51,20594.3,0,72080.1,0,52348,1831.51,0,0,0,0,0,0,0,0.393412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52348,0,0,0,0,0,0,0,9977.25,0,34920.4,0,26923,1868.56,0,0,0,0,0,0,0,0.370585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26923,0,0,0,0,0,0,0,12286
20230806023515,150,10,0,1,ICE,1453.2,17142,0,59996.9,0,50722,0,1453.2,0,0,0,0,0,0,0,0.337959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50722,0,0,0,0,0,0,7187.05,0,25154.7,0,22424,0,1443.72,0,0,0,0,0,0,0,0.320507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22424,0,0,0,0,0,0,4441
20230806024421,150,10,10,1,ICE,1606.86,19235.4,0,67323.8,0,53181,1414.44,1628.13,0,0,0,0,0,0,0.338116,0.364304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5295,47886,0,0,0,0,0,0,8852.94,0,30985.3,0,25301,1431.75,1706.71,0,0,0,0,0,0,0.31832,0.353193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2386,22915,0,0,0,0,0,0,7359
20230806025301,150,10,20,1,ICE,1486.8,18201.1,0,63703.7,0,52822,1439.2,1498.68,0,0,0,0,0,0,0.343581,0.344822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10556,42266,0,0,0,0,0,0,8282.44,0,28988.5,0,23346,1612.59,1711.26,0,0,0,0,0,0,0.348853,0.356175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4483,18863,0,0,0,0,0,0,6168
20230806030154,150,10,30,1,ICE,1530.4,18316.4,0,64107.5,0,52515,1519.58,1535.06,0,0,0,0,0,0,0.353054,0.346943,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15825,36690,0,0,0,0,0,0,8167.36,0,28585.7,0,24268,1508.45,1631.8,0,0,0,0,0,0,0.329161,0.339798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7414,16854,0,0,0,0,0,0,5850
20230806031122,150,10,40,1,ICE,1579.8,19337.4,0,67680.9,0,53704,1589.58,1573.24,0,0,0,0,0,0,0.36708,0.355368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21578,32126,0,0,0,0,0,0,8981.69,0,31435.9,0,25714,1574.58,1696.91,0,0,0,0,0,0,0.343153,0.35345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10384,15330,0,0,0,0,0,0,7354
20230806032056,150,10,50,1,ICE,1629.59,19358.8,0,67755.7,0,52913,1634.46,1624.69,0,0,0,0,0,0,0.369467,0.362227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26558,26355,0,0,0,0,0,0,9087.72,0,31807,0,25103,1718.35,1812.6,0,0,0,0,0,0,0.357083,0.367072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12703,12400,0,0,0,0,0,0,7334
20230806033043,150,10,60,1,ICE,1625.94,19688.6,0,68910.3,0,53232,1655.91,1580.58,0,0,0,0,0,0,0.378201,0.357245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32056,21176,0,0,0,0,0,0,9316.67,0,32608.4,0,25267,1763.03,1785.09,0,0,0,0,0,0,0.371399,0.364666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15247,10020,0,0,0,0,0,0,7575
20230806034104,150,10,70,1,ICE,1756.67,20231.4,0,70809.9,0,52349,1786.69,1686.85,0,0,0,0,0,0,0.394242,0.368396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36611,15738,0,0,0,0,0,0,9802.38,0,34308.3,0,26053,1861.19,1909.37,0,0,0,0,0,0,0.376193,0.376378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18334,7719,0,0,0,0,0,0,8822
20230806035107,150,10,80,1,ICE,1630.91,19278.3,0,67474.1,0,52446,1634.35,1617.27,0,0,0,0,0,0,0.369662,0.359355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41873,10573,0,0,0,0,0,0,8894.56,0,31131,0,25779,1610.87,1775.43,0,0,0,0,0,0,0.34108,0.361154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20705,5074,0,0,0,0,0,0,7571
20230806040110,150,10,90,1,ICE,1673.89,19604.4,0,68615.3,0,52770,1681.24,1608.05,0,0,0,0,0,0,0.373213,0.35623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47466,5304,0,0,0,0,0,0,9289.7,0,32514,0,26654,1675.31,1726.09,0,0,0,0,0,0,0.34793,0.354061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24048,2606,0,0,0,0,0,0,9113
20230806041152,150,10,100,1,ICE,1755.26,20404.3,0,71414.9,0,52814,1755.26,0,0,0,0,0,0,0,0.386342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52814,0,0,0,0,0,0,0,9768.9,0,34191.2,0,27612,1697.2,0,0,0,0,0,0,0,0.353792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27612,0,0,0,0,0,0,0,9721
20230806042011,150,15,0,1,ICE,1486.68,16244.8,0,56856.7,0,48245,0,1486.68,0,0,0,0,0,0,0,0.336714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48245,0,0,0,0,0,0,6345.1,0,22207.9,0,20117,0,1513.34,0,0,0,0,0,0,0,0.31541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20117,0,0,0,0,0,0,5190
20230806043007,150,15,10,1,ICE,1638.27,19503.9,0,68263.5,0,52903,1445.39,1659.76,0,0,0,0,0,0,0.344751,0.371338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5304,47599,0,0,0,0,0,0,9033.18,0,31616.1,0,25204,1512.5,1735.11,0,0,0,0,0,0,0.336951,0.360626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2367,22837,0,0,0,0,0,0,7508
20230806043852,150,15,20,1,ICE,1447.04,17876.4,0,62567.4,0,52676,1369.03,1466.55,0,0,0,0,0,0,0.333377,0.340863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10541,42135,0,0,0,0,0,0,7953.09,0,27835.8,0,23267,1483.09,1624.34,0,0,0,0,0,0,0.330806,0.344429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4458,18809,0,0,0,0,0,0,4781
20230806044842,150,15,30,1,ICE,1616.99,19112.2,0,66892.6,0,53085,1582.71,1631.74,0,0,0,0,0,0,0.360698,0.359742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15971,37114,0,0,0,0,0,0,8815.69,0,30854.9,0,25144,1604.88,1768.27,0,0,0,0,0,0,0.337939,0.356093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7597,17547,0,0,0,0,0,0,6627
20230806045850,150,15,40,1,ICE,1633.54,19686.8,0,68903.9,0,53712,1650.06,1622.48,0,0,0,0,0,0,0.372452,0.36256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21536,32176,0,0,0,0,0,0,9270.42,0,32446.5,0,25770,1698.37,1777.86,0,0,0,0,0,0,0.354646,0.36317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10379,15391,0,0,0,0,0,0,7741
20230806050837,150,15,50,1,ICE,1595.05,19329.5,0,67653.4,0,53103,1611.41,1578.71,0,0,0,0,0,0,0.3705,0.357511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26533,26570,0,0,0,0,0,0,8963.61,0,31372.6,0,24965,1682.19,1748.09,0,0,0,0,0,0,0.357521,0.360606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12616,12349,0,0,0,0,0,0,6537
20230806051903,150,15,60,1,ICE,1731.48,20135.1,0,70473,0,52593,1756.14,1694.1,0,0,0,0,0,0,0.389994,0.37202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31684,20909,0,0,0,0,0,0,9655.77,0,33795.2,0,25492,1877.11,1914.78,0,0,0,0,0,0,0.379808,0.377216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15346,10146,0,0,0,0,0,0,7895
20230806052905,150,15,70,1,ICE,1666.77,19499.4,0,68248,0,52196,1680.32,1635.55,0,0,0,0,0,0,0.378078,0.363217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36401,15795,0,0,0,0,0,0,9144.86,0,32007,0,25678,1700.9,1779.39,0,0,0,0,0,0,0.353596,0.361992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17910,7768,0,0,0,0,0,0,7461
20230806053911,150,15,80,1,ICE,1624.77,19452.5,0,68083.7,0,52923,1628.28,1610.83,0,0,0,0,0,0,0.368947,0.362063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42274,10649,0,0,0,0,0,0,9065.23,0,31728.3,0,25867,1645.85,1769.9,0,0,0,0,0,0,0.347057,0.364258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20756,5111,0,0,0,0,0,0,7737
20230806054941,150,15,90,1,ICE,1721.68,20034.9,0,70122.3,0,52539,1731.56,1633.37,0,0,0,0,0,0,0.383574,0.36132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47251,5288,0,0,0,0,0,0,9655.1,0,33792.8,0,26603,1750.29,1818.57,0,0,0,0,0,0,0.362343,0.368519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24062,2541,0,0,0,0,0,0,8293
20230806060017,150,15,100,1,ICE,1728.31,19909,0,69681.5,0,52118,1728.31,0,0,0,0,0,0,0,0.381998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52118,0,0,0,0,0,0,0,9314.41,0,32600.4,0,26500,1684.01,0,0,0,0,0,0,0,0.351487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26500,0,0,0,0,0,0,0,8750
20230806060828,150,20,0,1,ICE,1486.68,16244.8,0,56856.7,0,48245,0,1486.68,0,0,0,0,0,0,0,0.336714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48245,0,0,0,0,0,0,6345.1,0,22207.9,0,20117,0,1513.34,0,0,0,0,0,0,0,0.31541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20117,0,0,0,0,0,0,5190
20230806061815,150,20,10,1,ICE,1622.66,19400.4,0,67901.4,0,53307,1461.45,1640.43,0,0,0,0,0,0,0.343308,0.366211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5293,48014,0,0,0,0,0,0,8997.43,0,31491,0,25276,1567.15,1739.28,0,0,0,0,0,0,0.335895,0.358022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2347,22929,0,0,0,0,0,0,7409
20230806062735,150,20,20,1,ICE,1520.32,18304.8,0,64066.9,0,52572,1452.4,1537.22,0,0,0,0,0,0,0.346876,0.348512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10474,42098,0,0,0,0,0,0,8448.07,0,29568.2,0,23297,1646.33,1799.07,0,0,0,0,0,0,0.357145,0.363941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4513,18784,0,0,0,0,0,0,6812
20230806063714,150,20,30,1,ICE,1567.58,18743.9,0,65603.5,0,52794,1527.03,1585.09,0,0,0,0,0,0,0.355178,0.354977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15923,36871,0,0,0,0,0,0,8446.71,0,29563.5,0,24513,1526.35,1712.84,0,0,0,0,0,0,0.331143,0.350459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7460,17053,0,0,0,0,0,0,6813
20230806064653,150,20,40,1,ICE,1526.94,18876.2,0,66066.7,0,53610,1526.95,1526.93,0,0,0,0,0,0,0.357025,0.348813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21472,32138,0,0,0,0,0,0,8575.21,0,30013.2,0,25192,1499.34,1636.61,0,0,0,0,0,0,0.332227,0.345882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10125,15067,0,0,0,0,0,0,6940
20230806065710,150,20,50,1,ICE,1677.15,19628.9,0,68701.1,0,52855,1698.32,1655.89,0,0,0,0,0,0,0.378653,0.364062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26479,26376,0,0,0,0,0,0,9339.36,0,32687.8,0,25119,1837.49,1885.42,0,0,0,0,0,0,0.372076,0.371527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12718,12401,0,0,0,0,0,0,7984
20230806070719,150,20,60,1,ICE,1667.17,19677.1,0,68869.9,0,52604,1694.54,1625.67,0,0,0,0,0,0,0.381928,0.36213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31701,20903,0,0,0,0,0,0,9266.43,0,32432.5,0,24725,1829.31,1881.11,0,0,0,0,0,0,0.375508,0.373656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14997,9728,0,0,0,0,0,0,7409
20230806071743,150,20,70,1,ICE,1668.32,19637.4,0,68730.9,0,52616,1681.9,1636.65,0,0,0,0,0,0,0.378083,0.361875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36833,15783,0,0,0,0,0,0,9308.86,0,32581,0,25871,1718.27,1820.24,0,0,0,0,0,0,0.356898,0.366719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18178,7693,0,0,0,0,0,0,7500
20230806072804,150,20,80,1,ICE,1663.22,19567,0,68484.5,0,52810,1667.36,1646.84,0,0,0,0,0,0,0.371969,0.36476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42174,10636,0,0,0,0,0,0,9168.54,0,32089.9,0,25946,1703.35,1806.23,0,0,0,0,0,0,0.35041,0.365226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20763,5183,0,0,0,0,0,0,8591
20230806073824,150,20,90,1,ICE,1651.15,19437.2,0,68030,0,52525,1654.74,1619.1,0,0,0,0,0,0,0.371305,0.358903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47234,5291,0,0,0,0,0,0,9129.15,0,31952,0,26457,1617.55,1731.31,0,0,0,0,0,0,0.343657,0.357793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23839,2618,0,0,0,0,0,0,8065
20230806074926,150,20,100,1,ICE,1775.22,20458.7,0,71605.6,0,52634,1775.22,0,0,0,0,0,0,0,0.388698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52634,0,0,0,0,0,0,0,9722.72,0,34029.5,0,27043,1754.32,0,0,0,0,0,0,0,0.359528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27043,0,0,0,0,0,0,0,9668
20230806223252,150,5,0,0,Average,1617.47,4681.22,54832.2,16384.3,13708,52009,0,1611.37,0,1610.25,0,1626.46,0,1621.7,0,0.361252,0,0,0,8.82076e-06,0,0,0,0,0,1.29736,0,1.53167,0,1.38253,0,12958,0,12925,0,13034,0,13092,2114.08,20491.7,7399.29,5122.92,24289,0,1727.57,0,1689.32,0,1718.25,0,1697.74,0,0.354586,0,0,0,6.46683e-06,0,0,0,0,0,1.01834,0,1.23594,0,1.09958,0,5962,0,6060,0,6101,0,6166,7363
20230806224201,150,5,10,0,Average,1794.01,4863.15,51039.8,17021,12760,51380,1594.76,1780.72,1906.59,1833.65,1807.34,1733.24,1882.14,1828.46,0.361141,0.38053,0,0,6.14758e-06,8.51151e-06,0,0,0,0,1.07518,1.24828,1.25931,1.46815,1.01826,1.32216,1302,11544,1241,11507,1266,11669,1236,11615,2307.79,17732.9,8077.27,4433.22,24381,1653.42,1994.96,2146.06,2032.44,2082.91,1940.16,2220.36,2029.89,0.337319,0.383371,0,0,3.69714e-06,6.26879e-06,0,0,0,0,0.651004,0.917092,0.849894,1.10422,0.517877,0.980793,594,5497,577,5546,585,5446,557,5579,11644
20230806225013,150,5,20,0,Average,1507.95,4411.64,53571,15440.8,13392.8,51678,1382.56,1486.75,1625.56,1476.78,1570.66,1500.89,1625.71,1525.26,0.326555,0.342719,0,0,6.43658e-06,8.18788e-06,0,0,0,0,1.1719,1.31808,1.35269,1.55323,1.11277,1.41199,2583,10411,2551,10421,2591,10418,2597,10106,1839.24,20449.2,6437.35,5112.31,23810,1271.22,1469.73,1616.51,1454.08,1557.22,1482.27,1635.57,1518.18,0.285768,0.31694,0,0,2.53449e-06,6.27394e-06,0,0,0,0,0.920043,1.08931,1.07661,1.31286,0.821148,1.18682,1169,4749,1241,4806,1212,4745,1231,4657,5484
