Time,Demand_Percentage(%),Prediction_Horizon(min),CAV_Penetration(%),Eco_Routing_with_Travel_Time(0/1),Overall_Travel_Time_Avg(s),Overall_Fuel_Used(gallon),Overall_Electricity_Used(kWh),Overall_Fuel_Cost($),Overall_Electricity_Cost($),Total_Number_of_Vehicles,Travel_Time_ICE_Avg(s),Travel_Time_ICE_NONCAV_Avg(s),Travel_Time_BEV_Avg(s),Travel_Time_BEV_NONCAV_Avg(s),Travel_Time_PHEV_Avg(s),Travel_Time_PHEV_NONCAV_Avg(s),Travel_Time_HFCV_Avg(s),Travel_Time_HFCV_NONCAV_Avg(s),Fuel_Used_ICE_Avg(gallon),Fuel_Used_ICE_NONCAV_Avg(gallon),Fuel_Used_BEV_Avg(gallon),Fuel_Used_BEV_NONCAV_Avg(gallon),Fuel_Used_PHEV_Avg(gallon),Fuel_Used_PHEV_NONCAV_Avg(gallon),Fuel_Used_HFCV_Avg(gallon),Fuel_Used_HFCV_NONCAV_Avg(gallon),Electricity_Used_ICE_Avg(kWh),Electricity_Used_ICE_NONCAV_Avg(kWh),Electricity_Used_BEV_Avg(kWh),Electricity_Used_BEV_NONCAV_Avg(kWh),Electricity_Used_PHEV_Avg(kWh),Electricity_Used_PHEV_NONCAV_Avg(kWh),Electricity_Used_HFCV_Avg(kWh),Electricity_Used_HFCV_NONCAV_Avg(kWh),Vehicle_Count_ICE,Vehicle_Count_ICE_NONCAV,Vehicle_Count_BEV,Vehicle_Count_BEV_NONCAV,Vehicle_Count_PHEV,Vehicle_Count_PHEV_NONCAV,Vehicle_Count_HFCV,Vehicle_Count_HFCV_NONCAV,Overall_Fuel_Used(gallon)_After1hour,Overall_Electricity_Used(kWh)_After1hour,Overall_Fuel_Cost($)_After1hour,Overall_Electricity_Cost($)_After1hour,Total_Number_of_Vehicles_After1hour,Travel_Time_ICE_Avg(s)_After1hour,Travel_Time_ICE_NONCAV_Avg(s)_After1hour,Travel_Time_BEV_Avg(s)_After1hour,Travel_Time_BEV_NONCAV_Avg(s)_After1hour,Travel_Time_PHEV_Avg(s)_After1hour,Travel_Time_PHEV_NONCAV_Avg(s)_After1hour,Travel_Time_HFCV_Avg(s)_After1hour,Travel_Time_HFCV_NONCAV_Avg(s)_After1hour,Fuel_Used_ICE_Avg(gallon)_After1hour,Fuel_Used_ICE_NONCAV_Avg(gallon)_After1hour,Fuel_Used_BEV_Avg(gallon)_After1hour,Fuel_Used_BEV_NONCAV_Avg(gallon)_After1hour,Fuel_Used_PHEV_Avg(gallon)_After1hour,Fuel_Used_PHEV_NONCAV_Avg(gallon)_After1hour,Fuel_Used_HFCV_Avg(gallon)_After1hour,Fuel_Used_HFCV_NONCAV_Avg(gallon)_After1hour,Electricity_Used_ICE_Avg(kWh)_After1hour,Electricity_Used_ICE_NONCAV_Avg(kWh)_After1hour,Electricity_Used_BEV_Avg(kWh)_After1hour,Electricity_Used_BEV_NONCAV_Avg(kWh)_After1hour,Electricity_Used_PHEV_Avg(kWh)_After1hour,Electricity_Used_PHEV_NONCAV_Avg(kWh)_After1hour,Electricity_Used_HFCV_Avg(kWh)_After1hour,Electricity_Used_HFCV_NONCAV_Avg(kWh)_After1hour,Vehicle_Count_ICE_After1hour,Vehicle_Count_ICE_NONCAV_After1hour,Vehicle_Count_BEV_After1hour,Vehicle_Count_BEV_NONCAV_After1hour,Vehicle_Count_PHEV_After1hour,Vehicle_Count_PHEV_NONCAV_After1hour,Vehicle_Count_HFCV_After1hour,Vehicle_Count_HFCV_NONCAV_After1hour,number_of_vehicles_left_in_the_network
market fleet & binomial route choice&left turn yields,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.02E+13,140,5,10,1,1622.63,16707.9,4359.76,58477.5,1089.94,49135,1453.56,1636.47,1433.57,1769.88,1311.68,1700.77,1694.64,1611.49,0.345102,0.364246,0,0,4.89E-06,9.30E-06,0,0,0,0,1.50112,1.36102,1.35311,1.56131,1.52422,1.43205,4629,41484,152,1339,101,929,50,451,7438.39,1499.86,26034.4,374.964,22476,1438.5,1747.94,1410.31,1877.62,1304.82,1810.48,1580.64,1745.62,0.321108,0.354857,0,0,2.00E-06,7.84E-06,0,0,0,0,1.21734,1.07038,1.28698,1.25901,1.30877,1.11879,2026,19057,67,614,50,432,28,202,
2.02E+13,140,5,15,1,1638.9,16957.8,4304.21,59352.4,1076.05,49616,1500.85,1660.07,1571.01,1677.73,1640.34,1672.4,1661.71,1791.8,0.349229,0.366972,0,0,9.59E-06,7.86E-06,0,0,0,0,1.43125,1.31331,1.38846,1.52411,1.50466,1.39565,7009,39540,258,1274,145,877,72,441,315484,4.31E+06,1.10E+06,1.08E+06,22332,1532.42,1866.21,1523.53,1940.07,1671.95,1786.98,1704.47,1941.61,0.32305,0.36882,0,0,2.53E-06,4.86E-06,0,0,0,0,1.13869,1.02155,1.16566,1.12747,1.14361,1.07256,3077,17829,125,572,77,404,30,218,
2.02E+13,140,5,20,1,1543.37,16257.3,4353.59,56900.4,1088.4,49339,1469.18,1561.49,1458.24,1600.62,1371.39,1549.56,1301.4,1630.59,0.344424,0.353584,0,0,8.98E-06,4.76E-06,0,0,0,0,1.35111,1.32083,1.50999,1.52214,1.33446,1.35493,9322,36898,297,1240,228,824,105,425,315051,4.31E+06,1.10E+06,1.08E+06,22225,1440.57,1667.28,1274.2,1687.84,1293.95,1585.2,1367.58,1670.35,0.320627,0.349312,0,0,4.07E-06,3.18E-06,0,0,0,0,1.1055,1.11083,1.17149,1.25596,1.18079,1.12282,4193,16584,143,568,95,386,52,204,
2.02E+13,140,5,25,1,1531.46,16278.6,4475,56975.1,1118.75,49427,1448.15,1557.03,1448.1,1609.63,1380.46,1639.31,1310.59,1557.98,0.344557,0.353333,0,0,1.11E-05,1.01E-05,0,0,0,0,1.43529,1.31657,1.62757,1.64552,1.44774,1.40821,11572,34787,380,1125,285,756,139,383,315059,4.31E+06,1.10E+06,1.08E+06,22004,1467.48,1693.71,1467.47,1744.41,1407.3,1765.75,1343.17,1685.73,0.328654,0.352408,0,0,9.16E-06,9.39E-06,0,0,0,0,1.23978,1.06517,1.46031,1.36661,1.06671,1.16851,5079,15539,174,516,132,343,54,167,
2.02E+13,140,5,30,1,1590.11,16396.1,4314.25,57386.3,1078.56,48905,1577.45,1593.41,1570.06,1645.89,1622.39,1601.65,1522.14,1628.5,0.362397,0.355198,0,0,6.26E-06,7.77E-06,0,0,0,0,1.44891,1.29043,1.6329,1.54836,1.51611,1.34633,13934,31944,459,1063,303,681,158,363,315263,4.31E+06,1.10E+06,1.08E+06,21501,1743.36,1809.95,1681.14,1879.74,1718.77,1894.65,1633.53,1940.18,0.362087,0.364506,0,0,8.00E-06,8.19E-06,0,0,0,0,1.1354,1.06069,1.30729,1.28185,1.06687,1.15409,6011,14181,206,454,132,298,62,157,
2.02E+13,140,5,35,1,1508.39,16237.3,4465.65,56830.5,1116.41,49155,1478.31,1532.79,1497.68,1356.83,1353.71,1494.04,1277.05,1543.32,0.352854,0.351641,0,0,8.96E-06,9.07E-06,0,0,0,0,1.47092,1.31938,1.63184,1.61246,1.43927,1.48344,16166,29954,532,976,350,665,171,341,314974,4.31E+06,1.10E+06,1.08E+06,21908,1479.02,1626.02,1547.99,1554.82,1361.97,1615.65,1500.31,1593.52,0.332033,0.348576,0,0,5.66E-06,7.62E-06,0,0,0,0,1.28105,1.1706,1.3942,1.36062,1.47969,1.27816,7135,13476,225,398,155,286,70,163,
2.02E+13,140,5,40,1,1649.35,17061.2,4299.11,59714.1,1074.78,49428,1624.13,1660.21,1723.99,1693.89,1559.23,1774.05,1952.67,1599.06,0.368639,0.367499,0,0,8.20E-06,5.69E-06,0,0,0,0,1.46051,1.25941,1.5316,1.44696,1.62917,1.32592,18730,27637,603,930,412,591,214,311,7888.94,1449.49,27611.3,362.373,22201,1774.48,1928.97,1767.75,1980.92,1747.3,2070.48,2121.76,1925.01,0.367627,0.384825,0,0,4.79E-06,6.37E-06,0,0,0,0,1.17617,0.987678,1.23522,1.11157,1.34222,1.06363,8351,12457,288,409,181,274,112,129,
2.02E+13,140,5,45,1,1602.98,16561.5,4232.97,57965.3,1058.24,48609,1602.92,1605.95,1593.97,1595.71,1604.04,1517.59,1514.03,1608.5,0.368817,0.357667,0,0,1.10E-05,7.19E-06,0,0,0,0,1.40719,1.31181,1.61481,1.54703,1.44002,1.37102,20506,25159,645,805,465,527,216,286,315361,4.31E+06,1.10E+06,1.08E+06,21858,1660.3,1841.06,1584.15,1826.71,1801.28,1779.1,1714.11,1877.02,0.350912,0.372824,0,0,9.07E-06,5.25E-06,0,0,0,0,1.06143,1.11059,1.4203,1.32413,1.38029,1.11761,9222,11318,297,365,207,228,97,124,
2.02E+13,140,5,50,1,1712.3,16913.1,4150.55,59195.7,1037.64,47914,1695.84,1725.98,1718.84,1744.85,1716.01,1646.34,1861.63,1806.21,0.3796,0.372566,0,0,1.12E-05,6.34E-06,0,0,0,0,1.38512,1.29397,1.5704,1.44453,1.55012,1.34123,22359,22615,728,782,495,466,243,226,315786,4.31E+06,1.11E+06,1.08E+06,22244,1791.91,2015.74,1804.08,1935.47,1897.53,1891.43,1768.55,2104.03,0.366543,0.389854,0,0,1.01E-05,6.25E-06,0,0,0,0,1.11937,1.01331,1.21832,1.13412,1.13415,1.15959,10355,10488,354,376,219,222,118,112,
2.02E+13,140,5,10,0,1559.15,16345.8,4382.69,57210.2,1095.67,49255,1440.21,1567.08,1613.84,1610.9,1618.34,1682.76,1840.22,1565.39,0.340655,0.355066,0,0,3.03E-06,9.92E-06,0,0,0,0,1.26189,1.36728,1.16056,1.63569,1.21793,1.4341,4586,41636,152,1342,100,928,50,461,7069.6,1559.67,24743.6,389.918,21665,1514.05,1706.26,1629.36,1718.86,1899.29,1745.75,1623.94,1670.37,0.328134,0.35049,0,0,4.17E-06,1.13E-05,0,0,0,0,0.875388,1.0606,1.01413,1.32585,0.821122,1.12463,1903,18389,72,584,49,426,31,211,
2.02E+13,140,5,0,0,1625.47,16908.1,4224.19,59178.4,1056.05,49501,0,1625.21,0,1636.45,0,1699.5,0,1477.14,0,0.363733,0,0,0,6.80E-06,0,0,0,0,0,1.29817,0,1.56977,0,1.37895,0,46485,0,1514,0,983,0,519,7500.95,1512.06,26253.3,378.015,22114,0,1767.08,0,1772.17,0,1778.94,0,1627.57,0,0.361161,0,0,0,5.47E-06,0,0,0,0,0,1.03918,0,1.24507,0,1.13671,0,20769,0,668,0,446,0,231,
2.02E+13,140,5,5,0,1512.69,16171.8,4391.57,56601.4,1097.89,49289,1380.83,1518.04,1657.29,1561.79,1761.11,1495.61,1296.61,1532.17,0.334435,0.350636,0,0,0,9.03E-06,0,0,0,0,1.28515,1.38942,1.27355,1.55665,0.91777,1.40772,2394,43838,66,1441,56,966,28,500,7156.72,1707.17,25048.5,426.792,21687,1483.4,1643.68,1618.33,1577.94,1489.52,1644.71,1158.75,1615.92,0.336736,0.353254,0,0,0,9.83E-06,0,0,0,0,0.933652,1.17811,0.989795,1.39905,0.594956,1.22123,1018,19289,30,665,33,418,12,222,
2.02E+13,140,5,10,0,1559.15,16345.8,4382.69,57210.2,1095.67,49255,1440.21,1567.08,1613.84,1610.9,1618.34,1682.76,1840.22,1565.39,0.340655,0.355066,0,0,3.03E-06,9.92E-06,0,0,0,0,1.26189,1.36728,1.16056,1.63569,1.21793,1.4341,4586,41636,152,1342,100,928,50,461,7069.6,1559.67,24743.6,389.918,21665,1514.05,1706.26,1629.36,1718.86,1899.29,1745.75,1623.94,1670.37,0.328134,0.35049,0,0,4.17E-06,1.13E-05,0,0,0,0,0.875388,1.0606,1.01413,1.32585,0.821122,1.12463,1903,18389,72,584,49,426,31,211,
2.02E+13,140,5,15,0,1571.84,16297.2,4144.46,57040.2,1036.12,49191,1467.77,1587.34,1697.61,1591.75,1595.79,1568.28,1732.71,1667.6,0.341128,0.355441,0,0,3.60E-06,8.26E-06,0,0,0,0,1.19101,1.30404,1.15835,1.51098,1.33812,1.35131,6913,39216,257,1288,146,864,72,435,7089.47,1446.34,24813.2,361.584,21498,1538.58,1788.19,1780.49,1799.74,1798.34,1711.53,1651.21,1827.65,0.324905,0.357341,0,0,5.73E-06,6.37E-06,0,0,0,0,0.872917,1.01221,0.950977,1.16654,0.93889,1.04554,2969,17140,129,569,73,378,33,207,
2.02E+13,140,5,20,0,1431.08,15203.5,4216.76,53212.3,1054.19,48896,1337.03,1450.43,1450.12,1499.98,1329.8,1519.94,1101.21,1546.18,0.321583,0.334376,0,0,6.52E-06,5.15E-06,0,0,0,0,1.16361,1.31658,1.32626,1.54721,1.04442,1.43605,9167,36652,299,1218,226,811,103,420,6201.88,1595.9,21706.6,398.975,21381,1263.63,1474.34,1342.58,1491.75,1201.59,1534.89,1167.23,1443.21,0.292104,0.315098,0,0,5.06E-06,2.70E-06,0,0,0,0,0.914811,1.10068,0.941213,1.2887,0.773152,1.21696,3846,16117,150,556,98,367,43,204,
2.02E+13,140,5,25,0,1454.31,15720.4,4292.25,55021.3,1073.06,49356,1377.76,1476.75,1509.72,1470.37,1471.4,1558.32,1347.54,1454.27,0.330863,0.342523,0,0,3.77E-06,9.90E-06,0,0,0,0,1.25743,1.31843,1.39396,1.64626,1.19756,1.37508,11581,34709,383,1124,285,752,137,385,6657.16,1562.7,23300.1,390.676,22076,1312.89,1529.12,1606.7,1555.68,1612.56,1638.18,1464.89,1434.87,0.300256,0.328334,0,0,2.92E-06,7.49E-06,0,0,0,0,1.06114,1.07554,1.28446,1.34045,0.877877,1.07057,5162,15555,178,494,133,329,53,172,
2.02E+13,140,5,30,0,1556.71,16310.4,4169.77,57086.3,1042.44,49125,1502.95,1575.28,1614.04,1604.92,1717.71,1581.77,1556.82,1595.72,0.347657,0.356534,0,0,9.19E-06,6.08E-06,0,0,0,0,1.22813,1.31929,1.3431,1.62502,1.12877,1.40769,14016,32080,463,1064,301,677,160,364,7200.02,1573.26,25200.1,393.315,21863,1578.27,1732.42,1792.45,1771.89,2007.71,1746.72,1910.22,1785.32,0.335622,0.357808,0,0,8.77E-06,5.17E-06,0,0,0,0,1.01261,1.09147,1.1673,1.39406,0.700917,1.22594,6103,14398,216,464,134,318,64,166,
2.02E+13,140,5,35,0,1570.98,16561.4,4096.79,57964.9,1024.2,49297,1562.07,1579.89,1594.79,1493.55,1528.99,1538.19,1523.38,1516.55,0.357973,0.357717,0,0,8.84E-06,9.95E-06,0,0,0,0,1.20621,1.30346,1.28421,1.64917,1.07357,1.42711,16113,30173,530,967,340,655,171,348,7427.68,1396.44,25996.9,349.111,22147,1670.6,1755.56,1800.86,1680.34,1767.62,1696.58,2057.81,1747.44,0.349154,0.360165,0,0,1.09E-05,7.45E-06,0,0,0,0,0.950395,1.01334,0.997495,1.28305,0.895089,1.1796,7197,13646,233,417,154,277,69,154,
2.02E+13,140,5,40,0,1476.43,15836.4,4120.54,55427.3,1030.14,49416,1441.14,1490.97,1601.19,1517.66,1480.67,1578.61,1895.5,1456.61,0.339352,0.343099,0,0,6.05E-06,5.27E-06,0,0,0,0,1.25726,1.31648,1.36528,1.55387,1.18542,1.31965,18694,27667,596,928,415,592,212,312,6819.76,1544.34,23869.1,386.085,21640,1430.47,1659.45,1573.58,1760.82,1518.36,1723,2042.35,1585.45,0.318047,0.349123,0,0,2.86E-06,4.01E-06,0,0,0,0,1.03221,1.08936,1.13486,1.36414,0.925761,1.09368,8224,12042,282,396,187,266,113,130,
2.02E+13,140,5,45,0,1542.34,16239.5,4032.7,56838.4,1008.17,48594,1518.52,1558.83,1652.53,1596.68,1551.21,1487.77,1497.84,1519.13,0.3553,0.356127,0,0,5.76E-06,8.75E-06,0,0,0,0,1.2093,1.35736,1.38421,1.63151,1.12258,1.43113,20497,25151,642,807,463,532,215,287,7103.79,1547.41,24863.3,386.853,21645,1525.94,1729.27,1787.68,1761.53,1799.49,1762.77,1875.26,1643.42,0.332376,0.36318,0,0,6.10E-06,1.01E-05,0,0,0,0,0.981758,1.18507,1.18222,1.47207,0.945793,1.28198,9114,11219,296,367,211,222,93,123,
2.02E+13,150,5,0,0,1581.46,17569.2,4427.29,61492.1,1106.82,52763,0,1582.39,0,1504.15,0,1610.57,0,1665.88,0,0.354818,0,0,0,8.62E-06,0,0,0,0,0,1.26139,0,1.5244,0,1.3529,0,49516,0,1616,0,1063,0,568,7924.95,1796.4,27737.3,449.1,24521,0,1658.97,0,1588.28,0,1703.37,0,1730.1,0,0.344848,0,0,0,5.72E-06,0,0,0,0,0,1.07953,0,1.29392,0,1.1596,0,22981,0,738,0,519,0,283,
2.02E+13,150,5,10,0,1846.78,18528.3,4038.62,64849.2,1009.65,50143,1684.98,1862.1,1791.65,1893.95,1650.08,1926.18,1600.46,1855.2,0.371627,0.396076,0,0,1.96E-06,7.15E-06,0,0,0,0,1.09612,1.2262,1.22678,1.52187,1.09072,1.28635,4621,42444,179,1390,106,906,52,445,8816.58,1382.14,30858,345.534,23517,1885.95,2101.16,1980.78,2132.64,1968.59,2084.88,1737.91,2129.05,0.376582,0.401969,0,0,2.55E-06,3.94E-06,0,0,0,0,0.678949,0.8694,0.863119,1.16764,0.644979,0.893998,2051,20012,80,652,44,448,23,207,
2.02E+13,150,5,10,0,1846.78,18528.3,4038.62,64849.2,1009.65,50143,1684.98,1862.1,1791.65,1893.95,1650.08,1926.18,1600.46,1855.2,0.371627,0.396076,0,0,1.96E-06,7.15E-06,0,0,0,0,1.09612,1.2262,1.22678,1.52187,1.09072,1.28635,4621,42444,179,1390,106,906,52,445,8816.58,1382.14,30858,345.534,23517,1885.95,2101.16,1980.78,2132.64,1968.59,2084.88,1737.91,2129.05,0.376582,0.401969,0,0,2.55E-06,3.94E-06,0,0,0,0,0.678949,0.8694,0.863119,1.16764,0.644979,0.893998,2051,20012,80,652,44,448,23,207,
2.02E+13,150,5,20,0,1527.42,17047.4,4454.14,59666,1113.54,52300,1392.34,1553.34,1607.34,1634.32,1520.19,1659.05,1424.74,1633.78,0.330759,0.351314,0,0,8.58E-06,5.67E-06,0,0,0,0,1.18296,1.36007,1.37424,1.54766,1.09388,1.41113,9815,39284,314,1288,219,849,105,426,7677.19,1794.76,26870.2,448.69,24680,1385.8,1585.93,1590.29,1671.33,1643.69,1714.85,1616.17,1778.35,0.312298,0.337197,0,0,3.64E-06,4.76E-06,0,0,0,0,0.918222,1.12292,1.09361,1.25366,0.770827,1.16036,4379,18712,162,640,105,427,48,207,
2.02E+13,150,5,30,0,1530.05,17084.2,4356.51,59794.8,1089.13,52422,1498.2,1539.98,1570.7,1572.03,1542.22,1598.29,1581.13,1529.94,0.347186,0.347932,0,0,4.38E-06,9.22E-06,0,0,0,0,1.15426,1.25756,1.28476,1.56446,1.16556,1.40752,14839,34295,534,1121,341,740,175,377,7645.4,1697.07,26758.9,424.267,24933,1455.56,1573.07,1618.1,1593.24,1524.54,1532.79,1750.62,1571.34,0.322031,0.330611,0,0,3.43E-06,8.50E-06,0,0,0,0,0.9693,0.950277,1.08197,1.19219,0.854408,1.19933,7089,16220,276,550,173,367,79,179,
2.02E+13,150,5,40,0,1711.78,18363.6,4143.05,64272.4,1035.76,52218,1672.36,1731.31,1809.67,1778.75,1729.23,1746.49,1792.47,1784.11,0.372967,0.377037,0,0,8.75E-06,7.35E-06,0,0,0,0,1.05259,1.22439,1.27451,1.49336,1.02658,1.40957,19647,29270,651,988,452,651,230,329,8552.5,1502.38,29933.7,375.594,24736,1706.28,1939.57,1972.21,2011.87,1854.35,1987.82,2074.81,2103.8,0.351861,0.38127,0,0,9.59E-06,6.67E-06,0,0,0,0,0.801949,0.948926,0.922056,1.16373,0.706391,1.04238,9327,13824,324,475,226,302,110,148,
2.02E+13,150,5,50,0,1699.95,18067,3838.85,63234.4,959.711,51740,1706.71,1695.17,1665.49,1627.85,1713.61,1678.81,1915.01,1611,0.375228,0.368735,0,0,6.59E-06,6.42E-06,0,0,0,0,1.02937,1.2427,1.20872,1.51076,1.00592,1.29514,24260,24310,777,777,540,515,290,271,8347.81,1176.19,29217.3,294.047,23971,1843.78,1939.82,1943.76,1936.37,1960.78,1888.35,2082.53,1869,0.366779,0.37383,0,0,6.68E-06,4.96E-06,0,0,0,0,0.663552,0.891887,0.816898,1.07191,0.527126,0.966105,11320,11224,347,348,240,234,138,120,
average fleet & binomial route choice&left turn yields,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.02E+13,100,5,0,0,800.679,1982.1,37273.2,6937.34,9318.3,34473,0,803.29,0,798.182,0,801.801,0,799.478,0,0.231735,0,0,0,7.37E-06,0,0,0,0,0,1.34791,0,1.54632,0,1.42021,0,8553,0,8711,0,8652,0,8557,464.311,6535.78,1625.09,1633.94,7897,0,1017.92,0,959.678,0,1000.01,0,987.297,0,0.235091,0,0,0,3.17E-06,0,0,0,0,0,1.05374,0,1.13108,0,1.12853,0,1975,0,2035,0,1889,0,1998,
2.02E+13,100,5,10,0,767.288,1913.81,37090.6,6698.35,9272.66,34633,735.607,765.964,804.233,767.581,734.409,763.518,765.119,775.3,0.227766,0.226663,0,0,5.56E-06,7.42E-06,0,0,0,0,1.28554,1.34594,1.38986,1.52398,1.20843,1.41681,852,7587,878,7831,867,7944,859,7815,406.835,6166.99,1423.92,1541.75,7815,652.639,873.511,858.968,879.224,875.89,883.859,886.977,882.452,0.184882,0.215548,0,0,2.62E-06,4.74E-06,0,0,0,0,0.928704,1.02985,1.11861,1.10893,0.873512,1.02183,208,1709,221,1783,181,1774,172,1767,
2.02E+13,100,5,20,0,798.55,1990.18,37539.7,6965.62,9384.91,34729,773.953,784.668,862.715,786.538,842.542,802.097,860.682,783.486,0.232089,0.232354,0,0,4.86E-06,7.48E-06,0,0,0,0,1.26568,1.36003,1.47564,1.59336,1.22267,1.43429,1726,6841,1788,6825,1786,7010,1724,7029,389.306,6641.6,1362.57,1660.4,8467,691.903,742.858,810.358,774.524,824.84,755.165,831.711,740.279,0.183653,0.192227,0,0,1.93E-06,6.79E-06,0,0,0,0,0.849815,0.943956,0.96896,1.18153,0.934691,1.06035,422,1622,475,1585,444,1744,440,1735,
2.02E+13,100,5,30,0,803.636,1978.12,38109.6,6923.4,9527.41,34826,746.104,795.917,834.894,783.656,838.487,786.14,917.805,796.575,0.228849,0.234867,0,0,5.59E-06,8.00E-06,0,0,0,0,1.27103,1.39185,1.4513,1.61688,1.22765,1.49551,2576,5912,2645,6114,2641,6209,2570,6159,389.817,6894.99,1364.36,1723.75,8220,629.736,887.572,859.424,871.725,839.81,863.57,896.74,819.898,0.174329,0.217102,0,0,3.24E-06,5.27E-06,0,0,0,0,0.912335,1.06994,1.08642,1.21636,0.934228,1.14787,571,1337,644,1413,653,1439,688,1475,
2.02E+13,100,5,40,0,849.311,2030.85,38181.2,7107.97,9545.29,35197,796.114,761.945,978.612,776.859,963.434,788.779,1104.68,771.3,0.239702,0.231146,0,0,4.57E-06,6.68E-06,0,0,0,0,1.26757,1.41971,1.42481,1.63639,1.2695,1.49546,3398,5262,3465,5347,3545,5301,3566,5313,394.685,8064.76,1381.4,2016.19,8818,661.845,783.163,1095.76,834.305,1139.85,810.376,1276.16,827.109,0.186292,0.208802,0,0,1.86E-06,3.53E-06,0,0,0,0,1.00322,1.18622,1.12102,1.36488,1.07381,1.25526,768,1205,988,1233,1002,1294,1106,1222,
2.02E+13,100,5,50,0,878.967,1927.37,37222.4,6745.81,9305.59,34945,780.512,725.463,1056.04,733.338,1044.56,738.383,1202.49,732.135,0.234265,0.222097,0,0,4.73E-06,6.00E-06,0,0,0,0,1.26218,1.40637,1.43996,1.63272,1.21247,1.47518,4250,4195,4342,4392,4470,4426,4502,4368,461.665,8573.77,1615.83,2143.44,9173,845.992,818.929,1352.03,786.79,1309.6,835.063,1547.9,832.296,0.229419,0.227155,0,0,1.47E-06,2.89E-06,0,0,0,0,0.991394,1.28286,1.14158,1.50474,1.00543,1.42867,1039,983,1273,1058,1336,995,1474,1015,
market fleet & binomial route choice&left turn yields,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.02E+13,125,5,0,0,1411.24,13808.9,4004.81,48331.3,1001.2,43989,0,1410.12,0,1470.28,0,1342.65,0,1469.72,0,0.334251,0,0,0,7.26E-06,0,0,0,0,0,1.42051,0,1.64676,0,1.43317,0,41313,0,1345,0,874,0,457,5451.54,1287.2,19080.4,321.799,16829,0,1611.93,0,1687.89,0,1598.69,0,1675.2,0,0.344641,0,0,0,6.56E-06,0,0,0,0,0,1.20709,0,1.4133,0,1.23337,0,15818,0,522,0,300,0,189,
2.02E+13,125,5,10,0,1312.26,12981,3894.91,45433.6,973.726,43862,1199.46,1322.18,1321.43,1366.11,1150.24,1314.6,1356.75,1422.52,0.30136,0.317186,0,0,2.30E-06,9.55E-06,0,0,0,0,1.15539,1.35899,1.22341,1.6147,1.2655,1.43438,4156,36977,159,1222,87,802,55,404,4974.5,1265.93,17410.7,316.483,17076,1232.11,1434.01,1421.67,1514.18,1121.79,1483.04,1543.41,1372.83,0.280679,0.314303,0,0,0,5.94E-06,0,0,0,0,0.872539,1.14364,0.748112,1.38512,0.937401,1.06797,1551,14442,61,472,33,312,22,183,
2.02E+13,50,5,0,0,378.926,2312.39,1330.24,8093.36,332.559,16766,0,379.371,0,372.695,0,365.3,0,383.904,0,0.146781,0,0,0,2.22E-06,0,0,0,0,0,1.25281,0,1.3676,0,1.38583,0,15754,0,495,0,350,0,167,146.893,85.0794,514.125,21.2698,1660,0,242.905,0,265.655,0,202.529,0,196.5,0,0.0944649,0,0,0,0,0,0,0,0,0,0.867011,0,0.760376,0,0.721309,0,1555,0,55,0,34,0,16,0
2.02E+13,50,5,10,0,382.885,2322.91,1309.86,8130.2,327.464,16718,385.122,382.62,427.809,374.856,401.633,382.771,319.091,393.75,0.149963,0.147565,0,0,0,1.50E-06,0,0,0,0,1.27178,1.21231,1.3084,1.43357,0.914244,1.35353,1638,14077,47,445,30,314,11,156,156.694,79.945,548.429,19.9863,1728,240.715,253.121,195.2,280.771,347.667,256.727,0,254,0.088645,0.096485,0,0,0,0,0,0,0,0,0.693278,0.938663,1.25291,0.902823,0,0.719537,172,1466,5,35,3,33,0,14,0
2.02E+13,50,5,20,0,384.878,2374.95,1343.46,8312.33,335.865,16953,393.451,382.223,382.885,394.143,352.406,400.084,407.4,392.205,0.153805,0.147908,0,0,0,2.83E-06,0,0,0,0,1.2656,1.20575,1.17298,1.48266,1.24071,1.41667,3134,12798,113,384,69,274,35,146,163.374,93.2134,571.809,23.3034,1713,272.799,262.296,199.545,307.068,265.5,240.852,335.667,348.182,0.104039,0.101109,0,0,0,7.21E-06,0,0,0,0,0.657194,0.882612,0.683104,0.871834,0.917399,1.14914,339,1267,11,44,8,27,6,11,0
2.02E+13,50,5,30,0,385.944,2375.49,1481.97,8314.23,370.493,16985,388.493,385.511,391.8,382.182,357.196,373.702,386.123,381.884,0.151891,0.149226,0,0,0,3.75E-06,0,0,0,0,1.19655,1.27392,1.20797,1.42599,1.10559,1.32704,4746,11088,180,424,107,262,57,121,154.99,101.854,542.466,25.4636,1696,279.628,254.866,217.333,232.196,297.188,184.4,316.636,303.75,0.105066,0.0955921,0,0,0,0,0,0,0,0,0.801328,0.826897,0.951307,0.730992,0.806826,0.985858,478,1096,12,46,16,25,11,12,0
