#Demand_Percentage,10,%
#Prediction_Horizon,0,min
#CAV_Penetration,100,%
#TIME is in the unit of second. ICE PHEV1 are in the unit of gallon. BEV PHEV2 and HFCV are in the unit of kWh.
#Section_id,cost_type,historical_data1,historical_data2,...
392765,BEV,0.0151312,0.0151312,0.0151312,0.0151312,0.0151312,0.0151312,0.0151312,0.0151312,0.0151312,0.0151312,0.0151312,0.0151312,0.0151312,0.0151312,0.0151312,0.0151312,0.0151312,0.0151312,0.0151312,0.0151312,0.0151312,0.0151312,0.0151312,0.0151312,0.0151312,0.0151312,0.0151312,0.0151312,0.0151312,0.0151312,0.0151312,0.0151312,0.0151312,0.0151312,0.0151312,0.0151312,0.0151312,0.0151312,0.0151312,0.0151312,0.0151312,0.0151312,0.0151312,0.0151312,0.0151312,0.0151312,0.0151312,0.0151312,0.0151312,0.0151312,0.0151312,0.0151312,0.0151312,0.0151312,0.0151312,0.0151312,0.0151312,0.0151312,0.0151312,0.0151312,0.0151312,0.0151312,0.0151312,0.0151312,0.0151312,0.0151312,0.0151312,0.0151312,0.0151312,0.0151312,0.0151312
392765,PHEV1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
392765,PHEV2,0.0161817,0.0161817,0.0161817,0.319814,0.318449,0.318445,0.318443,0.320137,0.319537,0.318443,0.319057,0.320675,0.31843,0.318856,0.320022,0.319311,0.318438,0.3197,0.318446,0.319375,0.31845,0.330151,0.319828,0.318456,0.31895,0.325936,0.318452,0.319556,0.3188,0.319875,0.318444,0.319729,0.32333,0.318733,0.319594,0.319425,0.318457,0.320457,0.320852,0.320015,0.318959,0.318763,0.320186,0.319897,0.322918,0.319191,0.319621,0.318442,0.319205,0.319264,0.318999,0.320033,0.318777,0.319341,0.318446,0.318452,0.320189,0.319398,0.322722,0.318453,0.318782,0.31887,0.318444,0.319372,0.319105,0.318923,0.319193,0.319289,0.318444,0.319251,0.31993
392765,HFCV,0.0158148,0.0158148,0.0158148,0.0158148,0.0158148,0.0158148,0.0158148,0.0158148,0.0158148,0.0158148,0.0158148,0.0158148,0.0158148,0.0158148,0.0158148,0.0158148,0.0158148,0.0158148,0.0158148,0.0158148,0.0158148,0.0158148,0.0158148,0.0158148,0.0158148,0.0158148,0.0158148,0.0158148,0.0158148,0.0158148,0.0158148,0.0158148,0.0158148,0.0158148,0.0158148,0.0158148,0.0158148,0.0158148,0.0158148,0.0158148,0.0158148,0.0158148,0.0158148,0.0158148,0.0158148,0.0158148,0.0158148,0.0158148,0.0158148,0.0158148,0.0158148,0.0158148,0.0158148,0.0158148,0.0158148,0.0158148,0.0158148,0.0158148,0.0158148,0.0158148,0.0158148,0.0158148,0.0158148,0.0158148,0.0158148,0.0158148,0.0158148,0.0158148,0.0158148,0.0158148,0.0158148
8426,TIME,13.6176,13.6176,13.6176,13.6176,13.6176,13.6176,13.6176,13.6176,13.6176,13.6176,13.6176,13.6176,13.6176,13.6176,15.3158,27.7181,13.6176,13.6176,13.6176,18.2339,13.6176,13.6176,13.6176,15.6494,19.3109,13.6176,13.6176,13.6176,17.4809,16.4262,13.6176,13.6176,17.4809,13.6176,13.6176,17.4809,17.4809,13.6176,13.6176,13.6176,13.6176,13.6176,13.6176,13.6176,13.6176,13.6176,18.2339,13.6176,13.6176,18.2339,18.2339,17.4809,13.6176,18.2339,18.2339,13.6176,13.6176,13.6176,17.4809,13.6176,13.6176,13.6176,16.4262,13.6176,13.6176,13.6176,13.6176,17.4809,13.6176,13.6176,13.6176
8426,ICE,0.00347033,0.00347033,0.00347033,0.00347033,0.00347033,0.00347033,0.00347033,0.00347033,0.00347033,0.00347033,0.00347033,0.00347033,0.00347033,0.00347033,0.00347033,0.00347033,0.00347033,0.00347033,0.00347033,0.00347033,0.00347033,0.00347033,0.00347033,0.00347033,0.00347033,0.00347033,0.00347033,0.00347033,0.00347033,0.00347033,0.00347033,0.00347033,0.00347033,0.00347033,0.00347033,0.00347033,0.00347033,0.00347033,0.00347033,0.00347033,0.00347033,0.00347033,0.00347033,0.00347033,0.00347033,0.00347033,0.00347033,0.00347033,0.00347033,0.00347033,0.00347033,0.00347033,0.00347033,0.00347033,0.00347033,0.00347033,0.00347033,0.00347033,0.00347033,0.00347033,0.00347033,0.00347033,0.00347033,0.00347033,0.00347033,0.00347033,0.00347033,0.00347033,0.00347033,0.00347033,0.00347033
8426,BEV,0.0308226,0.0308226,0.0308226,0.0308226,0.0308226,0.0308226,0.0308226,0.0308226,0.0308226,0.0308226,0.0308226,0.0308226,0.0308226,0.0308226,0.0308226,0.0308226,0.0308226,0.0308226,0.0308226,0.0308226,0.0308226,0.0308226,0.0308226,0.0308226,0.0308226,0.0308226,0.0308226,0.0308226,0.0308226,0.0308226,0.0308226,0.0308226,0.0308226,0.0308226,0.0308226,0.0308226,0.0308226,0.0308226,0.0308226,0.0308226,0.0308226,0.0308226,0.0308226,0.0308226,0.0308226,0.0308226,0.0308226,0.0308226,0.0308226,0.0308226,0.0308226,0.0308226,0.0308226,0.0308226,0.0308226,0.0308226,0.0308226,0.0308226,0.0308226,0.0308226,0.0308226,0.0308226,0.0308226,0.0308226,0.0308226,0.0308226,0.0308226,0.0308226,0.0308226,0.0308226,0.0308226
8426,PHEV1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8426,PHEV2,0.0340447,0.0340447,0.0340447,0.0340447,0.0340447,0.0340447,0.0340447,0.0340447,0.0340447,0.0340447,0.0340447,0.0340447,0.0340447,0.0340447,0.161296,-0.318846,0.0340447,0.0340447,0.0340447,0.0483218,0.0340447,0.0340447,0.0340447,0.639768,-0.198114,0.0340447,0.0340447,0.0340447,0.0489769,0.0714419,0.0340447,0.0340447,0.0489769,0.0340447,0.0340447,0.0489769,0.0489769,0.0340447,0.0340447,0.0340447,0.0340447,0.0340447,0.0340447,0.0340447,0.0340447,0.0340447,0.0483218,0.0340447,0.0340447,0.0483218,0.0483218,0.0489769,0.0340447,0.0483218,0.0483218,0.0340447,0.0340447,0.0340447,0.0489769,0.0340447,0.0340447,0.0340447,0.0714419,0.0340447,0.0340447,0.0340447,0.0340447,0.0489769,0.0340447,0.0340447,0.0340447
8426,HFCV,0.0333013,0.0333013,0.0333013,0.0333013,0.0333013,0.0333013,0.0333013,0.0333013,0.0333013,0.0333013,0.0333013,0.0333013,0.0333013,0.0333013,0.0333013,0.0333013,0.0333013,0.0333013,0.0333013,0.0333013,0.0333013,0.0333013,0.0333013,0.0333013,0.0333013,0.0333013,0.0333013,0.0333013,0.0333013,0.0333013,0.0333013,0.0333013,0.0333013,0.0333013,0.0333013,0.0333013,0.0333013,0.0333013,0.0333013,0.0333013,0.0333013,0.0333013,0.0333013,0.0333013,0.0333013,0.0333013,0.0333013,0.0333013,0.0333013,0.0333013,0.0333013,0.0333013,0.0333013,0.0333013,0.0333013,0.0333013,0.0333013,0.0333013,0.0333013,0.0333013,0.0333013,0.0333013,0.0333013,0.0333013,0.0333013,0.0333013,0.0333013,0.0333013,0.0333013,0.0333013,0.0333013
