Time,Demand_Percentage(%),Prediction_Horizon(min),CAV_Penetration(%),Eco_Routing_with_Travel_Time(0/1),Vehicle_Fleet,Overall_Travel_Time_Avg(s),Overall_Fuel_Used(gallon),Overall_Electricity_Used(kWh),Overall_Fuel_Cost($),Overall_Electricity_Cost($),Total_Number_of_Vehicles,Travel_Time_ICE_Avg(s),Travel_Time_ICE_NONCAV_Avg(s),Travel_Time_BEV_Avg(s),Travel_Time_BEV_NONCAV_Avg(s),Travel_Time_PHEV_Avg(s),Travel_Time_PHEV_NONCAV_Avg(s),Travel_Time_HFCV_Avg(s),Travel_Time_HFCV_NONCAV_Avg(s),Fuel_Used_ICE_Avg(gallon),Fuel_Used_ICE_NONCAV_Avg(gallon),Fuel_Used_BEV_Avg(gallon),Fuel_Used_BEV_NONCAV_Avg(gallon),Fuel_Used_PHEV_Avg(gallon),Fuel_Used_PHEV_NONCAV_Avg(gallon),Fuel_Used_HFCV_Avg(gallon),Fuel_Used_HFCV_NONCAV_Avg(gallon),Electricity_Used_ICE_Avg(kWh),Electricity_Used_ICE_NONCAV_Avg(kWh),Electricity_Used_BEV_Avg(kWh),Electricity_Used_BEV_NONCAV_Avg(kWh),Electricity_Used_PHEV_Avg(kWh),Electricity_Used_PHEV_NONCAV_Avg(kWh),Electricity_Used_HFCV_Avg(kWh),Electricity_Used_HFCV_NONCAV_Avg(kWh),Vehicle_Count_ICE,Vehicle_Count_ICE_NONCAV,Vehicle_Count_BEV,Vehicle_Count_BEV_NONCAV,Vehicle_Count_PHEV,Vehicle_Count_PHEV_NONCAV,Vehicle_Count_HFCV,Vehicle_Count_HFCV_NONCAV,Overall_Fuel_Used(gallon)_After1hour,Overall_Electricity_Used(kWh)_After1hour,Overall_Fuel_Cost($)_After1hour,Overall_Electricity_Cost($)_After1hour,Total_Number_of_Vehicles_After1hour,Travel_Time_ICE_Avg(s)_After1hour,Travel_Time_ICE_NONCAV_Avg(s)_After1hour,Travel_Time_BEV_Avg(s)_After1hour,Travel_Time_BEV_NONCAV_Avg(s)_After1hour,Travel_Time_PHEV_Avg(s)_After1hour,Travel_Time_PHEV_NONCAV_Avg(s)_After1hour,Travel_Time_HFCV_Avg(s)_After1hour,Travel_Time_HFCV_NONCAV_Avg(s)_After1hour,Fuel_Used_ICE_Avg(gallon)_After1hour,Fuel_Used_ICE_NONCAV_Avg(gallon)_After1hour,Fuel_Used_BEV_Avg(gallon)_After1hour,Fuel_Used_BEV_NONCAV_Avg(gallon)_After1hour,Fuel_Used_PHEV_Avg(gallon)_After1hour,Fuel_Used_PHEV_NONCAV_Avg(gallon)_After1hour,Fuel_Used_HFCV_Avg(gallon)_After1hour,Fuel_Used_HFCV_NONCAV_Avg(gallon)_After1hour,Electricity_Used_ICE_Avg(kWh)_After1hour,Electricity_Used_ICE_NONCAV_Avg(kWh)_After1hour,Electricity_Used_BEV_Avg(kWh)_After1hour,Electricity_Used_BEV_NONCAV_Avg(kWh)_After1hour,Electricity_Used_PHEV_Avg(kWh)_After1hour,Electricity_Used_PHEV_NONCAV_Avg(kWh)_After1hour,Electricity_Used_HFCV_Avg(kWh)_After1hour,Electricity_Used_HFCV_NONCAV_Avg(kWh)_After1hour,Vehicle_Count_ICE_After1hour,Vehicle_Count_ICE_NONCAV_After1hour,Vehicle_Count_BEV_After1hour,Vehicle_Count_BEV_NONCAV_After1hour,Vehicle_Count_PHEV_After1hour,Vehicle_Count_PHEV_NONCAV_After1hour,Vehicle_Count_HFCV_After1hour,Vehicle_Count_HFCV_NONCAV_After1hour,number_of_vehicles_left_in_the_network,MPG_ICE,MPG_ICE_NONCAV,MPG_BEV,MPG_BEV_NONCAV,MPG_PHEV,MPG_PHEV_NONCAV,MPG_HFCV,MPG_HFCV_NONCAV,MPGe_ICE,MPGe_ICE_NONCAV,MPGe_BEV,MPGe_BEV_NONCAV,MPGe_PHEV,MPGe_PHEV_NONCAV,MPGe_HFCV,MPGe_HFCV_NONCAV
20230813165324,150,15,60,1,2040,1699.06,7319.94,49743.1,25619.8,12435.8,52496,1708.43,1703.61,1702.38,1665.81,1726.05,1685.59,1743.44,1756.19,0.382079,0.372894,0,0,1.10269e-05,8.8925e-06,0,0,0,0,1.46973,1.36188,1.72064,1.6227,1.74542,1.64338,11523,7823,14100,9474,5471,3592,314,199,3499.85,19381.9,12249.5,4845.48,25298,1814.3,1905.45,1807.52,1860.55,1810.89,1874.7,1830.44,1982.34,0.371645,0.379225,0,0,8.25592e-06,6.84268e-06,0,0,0,0,1.17165,1.10762,1.39914,1.33941,1.47178,1.43578,5510,3829,6776,4510,2657,1765,151,100,8492,17.5323,17.5802,0,0,6217.28,5214.51,0,0,0,0,123.76,122.86,104.62,105.116,98.8854,98.1634
20230813170531,150,15,70,1,2040,1680.53,7368.96,50523.9,25791.4,12631,53270,1702.66,1632.54,1717.7,1615.63,1688.27,1607.83,1647.49,1623.22,0.38021,0.36326,0,0,1.10524e-05,9.93784e-06,0,0,0,0,1.45412,1.37994,1.69217,1.6255,1.75738,1.70771,13745,5899,16682,7210,6413,2748,394,179,3507.68,20262.7,12276.9,5065.68,26100,1736.69,1775.5,1745.76,1763.74,1730.44,1765.88,1757.67,1747.02,0.361823,0.362498,0,0,8.41921e-06,7.77093e-06,0,0,0,0,1.18315,1.14257,1.3998,1.35809,1.51545,1.36793,6816,2873,8204,3480,3133,1323,183,88,7355,17.0778,17.5665,0,0,6274.62,5327.57,0,0,0,0,121.53,123.014,103.219,105.359,98.4269,100.407
20230813171636,150,15,80,1,2040,1607.81,7088.88,50214,24811.1,12553.5,52910,1593.24,1620.17,1622.75,1590.21,1619.03,1565.27,1566.52,1535.42,0.36229,0.361512,0,0,1.14813e-05,1.00217e-05,0,0,0,0,1.45762,1.39333,1.66629,1.61904,1.72091,1.63717,15651,3924,19003,4771,7231,1793,433,104,3267.57,20460.3,11436.5,5115.08,26004,1606.59,1702.02,1609.21,1672.11,1624.53,1715.1,1601.51,1617.94,0.3402,0.349365,0,0,6.15978e-06,4.24915e-06,0,0,0,0,1.19458,1.1827,1.36927,1.37313,1.4659,1.35932,7631,1922,9479,2314,3552,852,200,54,7930,17.8705,17.8867,0,0,6066.28,5024.73,0,0,0,0,123.997,124.199,106.169,105.905,99.7949,99.9425
20230813172742,150,15,90,1,2040,1743.06,7442.08,49514.9,26047.3,12378.7,52273,1739.5,1675.15,1752.78,1700.86,1765,1675.22,1721.72,1527.77,0.384715,0.368433,0,0,1.41041e-05,9.59071e-06,0,0,0,0,1.44066,1.36609,1.69574,1.61612,1.76573,1.72725,17513,1912,20967,2418,8009,944,458,52,3526.01,19899.2,12341,4974.8,26183,1765.17,1871.27,1790.71,1879.14,1784.41,1860.66,1790.33,1691.24,0.361092,0.371814,0,0,8.21773e-06,6.33947e-06,0,0,0,0,1.16073,1.09496,1.3477,1.30482,1.42468,1.47547,8837,901,10563,1145,4039,452,225,21,8369,17.0709,17.6148,0,0,7115.37,5208.47,0,0,0,0,122.333,121.734,104.173,104.546,97.5781,99.372
20230813173839,150,15,100,1,2040,1713.42,7340.42,49614.3,25691.5,12403.6,52162,1717.24,0,1707.17,0,1727.32,0,1617.87,0,0.379344,0,0,0,1.21723e-05,0,0,0,0,0,1.44121,0,1.68534,0,1.6995,0,19350,0,23319,0,8942,0,551,0,3444.73,20130.9,12056.6,5032.71,26161,1712.86,0,1687.56,0,1743.68,0,1743.81,0,0.353701,0,0,0,7.94654e-06,0,0,0,0,0,1.1711,0,1.35794,0,1.44578,0,9739,0,11734,0,4424,0,264,0,8615,17.5758,0,0,0,6658.97,0,0,0,0,0,120.367,0,102.784,0,96.7885,0
20230813174835,150,20,0,1,2040,1586.19,6908.05,48575.1,24178.2,12143.8,53041,0,1574.75,0,1593.3,0,1592.83,0,1575.93,0,0.352466,0,0,0,7.70806e-06,0,0,0,0,0,1.38663,0,1.61423,0,1.6119,0,19599,0,23756,0,9163,0,523,3032.06,18719.4,10612.2,4679.85,25188,0,1575.92,0,1590.53,0,1553.25,0,1456.95,0,0.327328,0,0,0,3.39628e-06,0,0,0,0,0,1.12086,0,1.30737,0,1.29957,0,9263,0,11251,0,4416,0,258,8506,0,18.5224,0,0,0,4458.18,0,0,0,0,0,126.064,0,108.435,0,102.744
20230813175907,150,20,10,1,2040,1590.39,7083.43,48945.3,24792,12236.3,53025,1432.77,1615.98,1373.4,1600.86,1442.6,1625.06,1371.29,1632.67,0.335222,0.361595,0,0,7.55797e-06,7.79859e-06,0,0,0,0,1.42495,1.39803,1.66352,1.63275,1.49368,1.76383,1958,17774,2418,21285,920,8139,49,482,3225.76,19097.7,11290.2,4774.42,25136,1483.81,1682.65,1434.45,1672.89,1467.18,1683.99,1393.19,1705.27,0.322821,0.348312,0,0,3.95226e-06,4.82823e-06,0,0,0,0,1.20474,1.13602,1.45126,1.34177,1.40533,1.59619,901,8426,1070,10091,428,3962,21,237,7547,18.7729,18.2454,0,0,4909.72,4609.7,0,0,0,0,129.154,126.454,107.143,105.615,103.808,102.633
20230813181041,150,20,20,1,2040,1633.89,7105.08,48700.3,24867.8,12175.1,52985,1610.19,1643.8,1545.01,1641.99,1611.89,1674.71,1312.39,1618.95,0.365365,0.362148,0,0,8.47226e-06,7.48861e-06,0,0,0,0,1.45847,1.36579,1.67495,1.63035,1.62685,1.69332,3948,15636,4810,19023,1797,7259,120,392,3288.48,18984,11509.7,4746,25127,1657.94,1768.11,1640.74,1777.23,1692.26,1788.99,1339.61,1798.68,0.349245,0.358082,0,0,7.28315e-06,7.65948e-06,0,0,0,0,1.21744,1.10517,1.40567,1.34098,1.14146,1.46332,1884,7346,2214,9034,889,3527,49,184,7579,18.1266,17.9264,0,0,5304.5,4258.17,0,0,0,0,126.619,129.299,109.758,109.67,102.28,102.271
20230813182219,150,20,30,1,2040,1626.63,7222.4,50112.1,25278.4,12528,52872,1628.36,1652.22,1584.96,1631.01,1592.81,1625.84,1530.19,1555.45,0.371824,0.367436,0,0,1.02241e-05,8.32303e-06,0,0,0,0,1.49442,1.41698,1.75791,1.62821,1.78622,1.64525,5860,13726,7088,16681,2749,6242,156,370,3339.49,19390.5,11688.2,4847.62,24925,1664.81,1768.67,1673.75,1767.34,1645.69,1767.52,1551.41,1695.61,0.34907,0.362267,0,0,6.45761e-06,7.01712e-06,0,0,0,0,1.19179,1.187,1.44526,1.34299,1.43906,1.49209,2739,6579,3226,7981,1284,2877,71,168,6132,18.0013,17.8223,0,0,6406.53,4580.3,0,0,0,0,123.281,124.166,105.933,105.406,101.334,100.352
20230813183438,150,20,40,1,2040,1764.67,7335.68,48170.4,25674.9,12042.6,52197,1721.66,1778.81,1739.34,1799.49,1767.36,1754.96,1567.19,1816.59,0.380534,0.380772,0,0,9.4381e-06,6.99524e-06,0,0,0,0,1.44899,1.36019,1.69396,1.57537,1.65203,1.75545,7846,11424,9446,13977,3587,5374,229,314,3517.51,18133,12311.3,4533.25,25236,1846.04,2039.01,1834.07,2050.02,1877.13,2013.74,1688.68,1952.54,0.366523,0.389641,0,0,8.03353e-06,4.942e-06,0,0,0,0,1.12243,1.0526,1.32162,1.2211,1.25903,1.42492,3750,5500,4586,6811,1775,2564,101,149,8551,17.6581,17.5583,0,0,5767.99,4413.22,0,0,0,0,124.478,124.82,106.452,106.354,97.171,98.0489
20230813184615,150,20,50,1,2040,1584.33,7023.84,49687.5,24583.4,12421.9,52529,1611.7,1575.92,1589.27,1585.17,1576.31,1544.88,1538.05,1497.96,0.368429,0.355084,0,0,1.12915e-05,9.06865e-06,0,0,0,0,1.48534,1.3776,1.72995,1.61408,1.66782,1.67945,9619,9800,11820,11774,4484,4502,250,280,3175.1,19444.8,11112.9,4861.19,24949,1589.44,1690.95,1555.57,1694.22,1527.83,1639.26,1448.3,1456.18,0.339719,0.35265,0,0,8.05201e-06,6.80754e-06,0,0,0,0,1.20831,1.14047,1.41852,1.34345,1.34341,1.3836,4569,4602,5662,5662,2094,2115,119,126,6844,17.9462,18.2755,0,0,6991.2,5591.63,0,0,0,0,125.089,126.707,106.47,108.086,99.8229,100.956
20230813185738,150,20,60,1,2040,1695.92,7330.61,50086.6,25657.2,12521.7,52353,1736.27,1662.59,1733.82,1626.98,1722.61,1629.13,1770.09,1593.9,0.387372,0.36998,0,0,1.04496e-05,9.90044e-06,0,0,0,0,1.48232,1.38089,1.70921,1.66125,1.781,1.64888,11515,7757,14101,9427,5458,3587,313,195,3493.71,19770,12228,4942.5,25212,1823.7,1820.11,1834.87,1791.2,1795.98,1794.33,1864.27,1837.71,0.376004,0.373273,0,0,5.60237e-06,8.45884e-06,0,0,0,0,1.20278,1.13993,1.386,1.42083,1.52312,1.44655,5548,3771,6808,4457,2654,1731,149,94,7686,17.4322,17.8481,0,0,5636.05,5969.37,0,0,0,0,123.374,123.197,103.461,106.124,99.2787,99.3004
20230813190850,150,20,70,1,2040,1749.04,7518.1,49706.2,26313.4,12426.6,52944,1763.15,1732.75,1761.18,1739.75,1734.02,1721.82,1657.89,1597.4,0.388033,0.377225,0,0,1.01639e-05,9.06313e-06,0,0,0,0,1.43522,1.37936,1.66591,1.62621,1.74171,1.71715,13674,5864,16592,7148,6374,2723,392,177,3603.92,19040.5,12613.7,4760.13,25767,1837.78,1968.53,1845.12,1957.2,1821.34,1941.21,1834.34,1767.04,0.371171,0.387589,0,0,4.91308e-06,5.04415e-06,0,0,0,0,1.12546,1.12088,1.30381,1.29169,1.41452,1.37518,6746,2838,8032,3477,3101,1314,177,82,8545,17.0494,17.4064,0,0,5793.06,5045.19,0,0,0,0,123.987,123.346,105.632,104.986,99.3564,101.132
20230813192016,150,20,80,1,2040,1683.95,7171.41,49244.9,25099.9,12311.2,52019,1679.77,1650.63,1714.09,1619.89,1696.71,1618.26,1615.69,1564.72,0.374238,0.365033,0,0,9.53837e-06,1.09372e-05,0,0,0,0,1.46235,1.3731,1.65597,1.60955,1.70525,1.65264,15373,3885,18657,4710,7098,1769,424,103,3339.91,20061.2,11689.7,5015.29,25904,1680.15,1779.78,1691.11,1759.13,1687.9,1804.19,1625.39,1749.31,0.348356,0.360132,0,0,6.86898e-06,5.34712e-06,0,0,0,0,1.18777,1.1392,1.33496,1.34464,1.41624,1.48044,7644,1880,9463,2271,3549,846,199,52,8101,17.2824,17.6257,0,0,5706.76,5771.07,0,0,0,0,121.831,124.113,104.16,105.704,98.2381,100.396
20230813193211,150,20,90,1,2040,1760.3,7478.16,49105.7,26173.6,12276.4,52141,1757.12,1733.03,1761.68,1732.38,1786.42,1745.09,1657.49,1712.04,0.386892,0.375604,0,0,1.37457e-05,1.24665e-05,0,0,0,0,1.43093,1.36809,1.6844,1.63699,1.75579,1.6579,17482,1902,20904,2398,8012,936,455,52,3572.64,19713.4,12504.3,4928.35,26035,1810.75,1944.49,1817.55,1914.46,1807.37,1981.49,1681.57,1861.12,0.368374,0.380692,0,0,8.0565e-06,7.46061e-06,0,0,0,0,1.1566,1.10572,1.32639,1.35823,1.42679,1.29132,8761,907,10474,1147,4049,451,222,24,8551,16.7982,17.1655,0,0,7093.32,5849.33,0,0,0,0,122.169,122.972,103.321,105.006,97.6359,97.3049
20230813194421,150,20,100,1,2040,1748.03,7539.94,49843.3,26389.8,12460.8,52890,1752.84,0,1744.11,0,1753.07,0,1662.31,0,0.384215,0,0,0,1.22297e-05,0,0,0,0,0,1.42689,0,1.67111,0,1.7238,0,19624,0,23655,0,9056,0,555,0,3609.67,20616.4,12633.8,5154.1,26995,1753.6,0,1724.75,0,1773.38,0,1795.01,0,0.358918,0,0,0,6.86829e-06,0,0,0,0,0,1.15852,0,1.35723,0,1.47667,0,10057,0,12102,0,4564,0,272,0,9494,17.2086,0,0,0,5772.83,0,0,0,0,0,121.926,0,104.103,0,98.6371,0
20230813201455,150,0,0,0,Average,1617.47,4681.22,62115.8,16384.3,15529,52009,0,1611.37,0,1610.25,0,1626.46,0,1621.7,0,0.361252,0,0,0,8.82076e-06,0,0,0,0,0,1.40709,0,1.64418,0,1.71852,0,12958,0,12925,0,13034,0,13092,2114.08,23945.7,7399.29,5986.44,24289,0,1727.57,0,1689.32,0,1718.25,0,1697.74,0,0.354586,0,0,0,6.46683e-06,0,0,0,0,0,1.12677,0,1.3455,0,1.44479,0,5962,0,6060,0,6101,0,6166,7363,0,18.1865,0,0,0,5158.37,0,0,0,0,0,127.204,0,108.677,0,101.412
20230813202445,150,0,10,0,Average,1752.28,4747.12,60320.3,16614.9,15080.1,51160,1674.23,1723.43,1726.92,1765.04,1793.32,1726.43,1960.8,1779.07,0.37204,0.372541,0,0,8.63999e-06,9.09155e-06,0,0,0,0,1.32383,1.41402,1.54192,1.62195,1.41927,1.71899,1300,11444,1261,11464,1283,11620,1225,11563,2233.6,23497.9,7817.62,5874.48,24487,1774.69,1893.89,1840.07,1923.39,1918.22,1882.36,2103.82,1919.16,0.354859,0.371116,0,0,7.40141e-06,6.81635e-06,0,0,0,0,0.972317,1.1572,1.21362,1.30743,1.01092,1.42248,605,5440,588,5495,628,5519,600,5612,11150,17.4045,17.4881,0,0,4035.93,5171.18,0,0,0,0,123.761,121.124,105.4,104.708,91.3444,96.5462
20230813203351,150,0,20,0,Average,1540.35,4478.58,61075.9,15675,15269,51703,1419.54,1520.11,1536.83,1516.83,1537.21,1532.09,1861.91,1543.74,0.337493,0.347751,0,0,7.51097e-06,8.74948e-06,0,0,0,0,1.37178,1.43978,1.52671,1.6727,1.37255,1.73222,2598,10357,2548,10366,2607,10463,2602,10162,1914.28,25595.1,6699.97,6398.78,24752,1358.25,1450.76,1427.3,1426.34,1467.24,1468.34,1895.65,1469.04,0.311674,0.316319,0,0,5.61535e-06,6.01683e-06,0,0,0,0,1.20651,1.25158,1.32212,1.48122,1.05725,1.51877,1184,4885,1248,4991,1236,4954,1360,4894,7234,18.849,18.4931,0,0,4109.16,5489.31,0,0,0,0,123.663,122.43,104.032,103.115,93.6948,100.98
20230813204311,150,0,30,0,Average,1543.56,4593.73,62420.2,16078.1,15605.1,52942,1451.92,1518.55,1535.25,1530.87,1596.27,1527.07,1725.14,1539.27,0.342963,0.348254,0,0,8.41506e-06,8.2853e-06,0,0,0,0,1.35439,1.45832,1.52964,1.6684,1.46465,1.75597,4052,9200,4042,9224,4115,9237,4000,9072,2052.5,26573.9,7183.74,6643.47,25937,1365.05,1492.19,1493,1497.25,1542.65,1506.23,1653.04,1477.97,0.312174,0.32618,0,0,7.35318e-06,7.46987e-06,0,0,0,0,1.13709,1.27415,1.27153,1.44676,1.26016,1.54006,1924,4451,1970,4549,2024,4444,2112,4463,6549,18.4058,18.1526,0,0,4195.28,5081.81,0,0,0,0,124.093,124.457,104.84,106.474,99.5279,101.575
20230813205206,150,0,40,0,Average,1529.15,4349.91,61113.2,15224.7,15278.3,51943,1420.15,1474,1513.95,1502.66,1572.47,1522.31,1786.15,1497.91,0.340227,0.340097,0,0,5.73814e-06,7.09529e-06,0,0,0,0,1.36383,1.45236,1.52009,1.70001,1.45654,1.75876,5097,7691,5204,7841,5303,7814,5190,7803,1868.67,26101.7,6540.35,6525.42,24866,1328.52,1418.55,1400.46,1486.6,1489.94,1468.86,1751.16,1467.05,0.308924,0.31723,0,0,3.69671e-06,5.68047e-06,0,0,0,0,1.17991,1.32822,1.26511,1.5522,1.19966,1.59478,2311,3640,2426,3689,2588,3797,2680,3735,5567,18.917,18.489,0,0,3190.86,4705.07,0,0,0,0,124.243,163.591,106.391,106.68,98.6359,102.601
20230813210106,150,0,50,0,Average,1563.01,4431.47,60364,15510.1,15091,51150,1490.64,1488.81,1553.64,1469.14,1651.48,1531.64,1812.79,1502.57,0.350801,0.34662,0,0,5.74665e-06,8.66504e-06,0,0,0,0,1.36269,1.48743,1.52966,1.76478,1.47305,1.80741,6345,6363,6439,6398,6390,6402,6454,6359,1860.95,24691.9,6513.33,6172.99,24587,1329.63,1435.23,1433.09,1398.11,1561.23,1484.51,1669.53,1422.97,0.304155,0.318645,0,0,4.32365e-06,8.17468e-06,0,0,0,0,1.13758,1.29224,1.23293,1.53735,1.20895,1.56979,2967,3008,3025,3019,3135,3037,3395,3001,4857,18.2114,18.3234,0,0,2962.43,6357.62,0,0,0,0,126.101,126.955,109.511,107.989,98.8477,102.251
20230813211014,150,0,60,0,Average,1564.92,4410.73,58505.1,15437.5,14626.3,50763,1448.77,1471.87,1575.48,1461.87,1661.57,1492.14,1816.42,1492.26,0.342749,0.343043,0,0,5.59414e-06,8.66473e-06,0,0,0,0,1.36357,1.49566,1.52524,1.7595,1.45833,1.7901,7727,5137,7568,5152,7522,5279,7352,5026,1871.61,24543.1,6550.64,6135.76,24608,1312.36,1409.12,1473.55,1439.77,1578.32,1452.58,1703.23,1466.88,0.301745,0.315709,0,0,3.85264e-06,8.10309e-06,0,0,0,0,1.14947,1.34521,1.25941,1.5789,1.19479,1.61057,3636,2453,3621,2404,3767,2532,3782,2413,5405,17.9813,18.5084,0,0,2793.59,6124.03,0,0,0,0,123.379,125.54,105.044,106.913,97.0491,101.381
20230813211924,150,0,70,0,Average,1630.41,4375.15,56924.8,15313,14231.2,49964,1477.26,1444.12,1643.79,1399.17,1760.94,1454.73,1977.7,1445.34,0.349497,0.33886,0,0,5.19714e-06,6.59918e-06,0,0,0,0,1.37832,1.47762,1.52893,1.73381,1.48858,1.7749,8830,3804,8615,3752,8758,3739,8705,3761,1832.28,23898.6,6412.99,5974.65,24416,1383.43,1380.47,1514.31,1382.69,1637.24,1415.98,1775.26,1411.51,0.317038,0.313963,0,0,3.81146e-06,5.50382e-06,0,0,0,0,1.15523,1.3233,1.23812,1.55581,1.20794,1.60897,4073,1723,4209,1670,4458,1726,4809,1748,5117,18.4782,18.6173,0,0,2702.39,4428.34,0,0,0,0,123.668,125.674,105.3,107.27,94.951,102.096
20230813212911,150,0,80,0,Average,1675.7,4345.52,55983.7,15209.3,13995.9,49886,1503.34,1415.66,1638.03,1433.6,1783.36,1420.03,2046.37,1370.22,0.353694,0.332916,0,0,5.22173e-06,7.93545e-06,0,0,0,0,1.37343,1.50296,1.51605,1.75157,1.45925,1.75981,9961,2470,9886,2534,10106,2481,9900,2548,1801.85,23478.1,6306.49,5869.53,24888,1383.57,1398.32,1506.43,1382.2,1664.53,1386.66,1797.62,1327.64,0.313522,0.310398,0,0,2.67825e-06,4.81513e-06,0,0,0,0,1.13086,1.31104,1.22693,1.54703,1.15502,1.58869,4662,1096,4815,1172,5195,1133,5666,1149,5775,18.6959,19.0938,0,0,2658.43,5133.92,0,0,0,0,123.907,125.786,105.307,106.944,94.7,101.615
20230813214013,150,0,90,0,Average,1724.51,4290.38,52860.8,15016.3,13215.2,48370,1524.94,1409.03,1665.42,1356.91,1803.94,1387.35,2056.45,1382.02,0.355939,0.331898,0,0,4.38723e-06,3.47364e-06,0,0,0,0,1.36513,1.45281,1.48585,1.67034,1.46927,1.76417,10929,1206,10873,1203,10943,1219,10819,1178,1780.69,21208.6,6232.4,5302.15,23468,1490.7,1443.66,1624.93,1451.33,1695.37,1438.16,1908.49,1421.67,0.328625,0.317964,0,0,2.56042e-06,2.32432e-06,0,0,0,0,1.1275,1.2733,1.14604,1.46737,1.17778,1.59192,4898,538,5137,483,5556,513,5834,509,5773,18.6871,19.1237,0,0,2009.27,2523.3,0,0,0,0,123.41,125.808,104.745,108.197,94.2416,102.178
20230813215121,150,0,100,0,Average,1843.27,4421.96,50346.5,15476.9,12586.6,47857,1579.35,0,1710.75,0,1912.3,0,2181.92,0,0.363345,0,0,0,3.98426e-06,0,0,0,0,0,1.35298,0,1.446,0,1.43398,0,12170,0,11995,0,11949,0,11743,0,1866.38,21053.4,6532.35,5263.36,24515,1480.51,0,1592.59,0,1774.58,0,1979.17,0,0.325947,0,0,0,2.17485e-06,0,0,0,0,0,1.11434,0,1.12479,0,1.12195,0,5726,0,5877,0,6268,0,6644,0,6708,18.0829,0,0,0,1807.44,0,0,0,0,0,127.67,0,108.813,0,89.5428,0
20230813220032,150,5,0,0,Average,1617.47,4681.22,62115.8,16384.3,15529,52009,0,1611.37,0,1610.25,0,1626.46,0,1621.7,0,0.361252,0,0,0,8.82076e-06,0,0,0,0,0,1.40709,0,1.64418,0,1.71852,0,12958,0,12925,0,13034,0,13092,2114.08,23945.7,7399.29,5986.44,24289,0,1727.57,0,1689.32,0,1718.25,0,1697.74,0,0.354586,0,0,0,6.46683e-06,0,0,0,0,0,1.12677,0,1.3455,0,1.44479,0,5962,0,6060,0,6101,0,6166,7363,0,18.1865,0,0,0,5158.37,0,0,0,0,0,127.204,0,108.677,0,101.412
20230813221013,150,5,10,0,Average,1716.56,4912.78,62577,17194.7,15644.3,52448,1614.62,1711.27,1610.67,1726.96,1668.58,1690.25,1891.11,1747.55,0.366098,0.375393,0,0,5.33474e-06,8.70559e-06,0,0,0,0,1.33259,1.42244,1.5235,1.64051,1.48005,1.75648,1344,11776,1287,11729,1310,11898,1278,11826,2362.74,25271.8,8269.58,6317.95,25734,1654.23,1826.33,1595.85,1818.94,1728.83,1830.03,1913.87,1840.73,0.349105,0.368083,0,0,1.7108e-06,5.27556e-06,0,0,0,0,1.04251,1.15175,1.22419,1.34948,1.16545,1.4839,641,5811,622,5779,640,5712,668,5861,9171,18.0039,17.713,0,0,3225.33,4640.99,0,0,0,0,126.862,123.899,107.239,109.441,96.6035,99.0303
20230813221907,150,5,20,0,Average,1552.02,4472.01,60178.2,15652,15044.6,51804,1412.6,1548.55,1551.81,1536.31,1522.63,1568.24,1684.25,1564.32,0.328777,0.34954,0,0,7.44822e-06,8.21854e-06,0,0,0,0,1.33301,1.39677,1.48802,1.6343,1.39047,1.72665,2598,10350,2554,10443,2613,10419,2607,10220,1879.68,24463.9,6578.87,6115.98,24733,1224.72,1498.08,1457.76,1467.19,1407.97,1517.41,1627.16,1503.49,0.277416,0.317534,0,0,6.14956e-06,6.51563e-06,0,0,0,0,1.16124,1.16237,1.25082,1.38852,1.09567,1.4966,1215,4858,1230,5047,1237,4926,1314,4906,6659,18.3774,18.2839,0,0,3828.25,5142.48,0,0,0,0,124.286,124.772,106.131,107.06,98.2448,102.097
20230813222817,150,5,30,0,Average,1595.59,4527.51,60320,15846.3,15080,51569,1521.33,1575.36,1582.63,1584.43,1607.25,1586.57,1766.2,1594.17,0.346779,0.353932,0,0,5.64926e-06,7.92819e-06,0,0,0,0,1.32218,1.42544,1.48377,1.67623,1.47592,1.74749,3920,8951,3939,8862,4015,9111,3929,8842,1962.95,25464.6,6870.31,6366.15,25238,1389.01,1512.28,1470.42,1531.67,1533.01,1544.47,1665.55,1513.42,0.304238,0.322324,0,0,4.06331e-06,6.63144e-06,0,0,0,0,1.07823,1.21702,1.24362,1.45612,1.28942,1.51585,1856,4338,1936,4318,1948,4434,2078,4330,6073,17.7427,17.8101,0,0,2935.52,5106.81,0,0,0,0,125.091,125.82,106.552,107.276,98.142,98.6973
20230813223702,150,5,40,0,Average,1610.34,4361.42,57993.9,15265,14498.5,49739,1546.56,1559.28,1581.24,1596.17,1613.96,1586.95,1917.36,1554.52,0.356581,0.350734,0,0,5.23703e-06,7.00483e-06,0,0,0,0,1.35241,1.44702,1.52018,1.68524,1.43117,1.75477,4913,7440,4979,7471,5061,7510,4938,7427,1874.82,23814.9,6561.88,5953.72,23468,1393.67,1529.61,1458.19,1564.74,1537.01,1544.86,2001.18,1527.02,0.313533,0.329365,0,0,4.36619e-06,4.54269e-06,0,0,0,0,1.16207,1.27478,1.30336,1.50928,1.13988,1.55605,2306,3497,2290,3482,2407,3599,2438,3449,6244,18.4057,18.2619,0,0,3141.27,4356.42,0,0,0,0,121.424,163.234,103.665,104.331,93.4257,100.47
